"Accession","SICK-0168-KB","SICK-0166-KB","SICK-2106-MW","SICK-2096-MW","SICK-0167-KB","SICK-0174-KB","SICK-4176-SJ","SICK-2102-MW","SICK-0157-KB","SICK-4191-SJ","SICK-0170-KB","SICK-4196-SJ","SICK-2118-MW","SICK-0139-KB","SICK-0146-KB","SICK-4165-SJ","SICK-2099-MW","SICK-2117-MW","SICK-0155-KB","SICK-0175-KB","SICK-4206-SJ","SICK-2108-MW","SICK-2107-MW","SICK-4184-SJ","SICK-0162-KB","SICK-0138-KB","SICK-0135-KB","SICK-0169-KB","SICK-0164-KB","SICK-0145-KB","SICK-0156-KB","SICK-2101-MW","SICK-0153-KB","SICK-0144-KB"
"LV312_HUMAN",9.36513244600122,7.92523278790842,7.86421845632708,10.7435978685947,7.90923453366159,9.10571224889845,10.2789167413882,9.11205764537767,8.34132132184376,8.78599127469782,7.64158511238637,8.54124092411205,9.498596642204,8.67760276768729,8.18240769020186,8.16304967086813,11.1380494185398,9.86880701555418,8.91185596275418,10.6185185874908,6.85587201397657,9.05308020519816,8.47511728443547,8.58814754049211,7.75136487327142,10.7783570131565,8.09711154893509,8.66514775758303,6.78271822489802,5.79470459481839,8.67712140937861,8.67313640617235,7.26014354967395,7.68517278472959
"LV310_HUMAN",13.047631180281,12.6330726036501,13.5233846379891,14.3131239790665,12.5715493271898,13.1464597583361,14.3722432276462,12.8314341496563,13.2586426578051,12.6289405219872,14.4362490834828,13.5358752608781,14.1260246031327,12.492826510625,12.8211219349534,14.0381202452593,14.2032924355129,14.2233883977212,13.7711132220298,13.6871509622469,12.4954056563148,13.5823932009384,13.965731098729,13.4936318129265,13.3075877271755,12.6416263428275,12.5744460491684,14.2590175245753,13.952101350661,13.4893588598547,13.6048599475365,13.0965654127591,12.7086523096006,13.2837660627855
"LV39_HUMAN",13.327154593398,13.1378660801972,14.6687935728373,14.6346121095655,13.4799123408564,14.1674767972496,14.668751056316,13.6276502107497,13.6307553730528,13.160377564867,15.068472758489,13.6532633107069,14.8463288190158,13.7267819351202,13.4243614830668,14.6385129188378,14.4137507102099,14.724901514133,13.734450598714,14.2416304497001,12.7384696925004,14.4726520472558,13.83644038442,13.1549517304356,13.9917231131491,13.1957649285936,13.5849555067798,14.5329311120496,14.0579020125225,14.0304056413143,14.2301568013308,13.6809391434279,13.3130237529544,13.9441955216385
"LV403_HUMAN",8.41044164672364,8.62749636880707,10.0548462322771,10.5804809025596,10.3021498312411,8.13123274863154,11.4574153242881,9.06147205896843,7.73502583989908,9.10911025523035,9.07411058607161,9.38642668551097,9.81897783497974,8.73322980414866,8.73881580054735,10.2127690221063,7.99316247477028,8.78361456293914,8.4941021290023,8.9823385813348,9.41755304485766,8.84074661913295,11.6544347768803,8.06032437041939,8.04381697619156,8.52757508018527,8.70841361727564,8.88194646236931,8.61876512008615,8.20817525663296,8.99897375859254,7.98536875845029,7.87789257308844,9.10465105784597
"KV228_HUMAN;KVD28_HUMAN",14.4802966631158,14.1709385025913,15.4270331124864,15.8428524964336,14.7169863532983,15.0264634995778,15.1996898658533,14.5046426240159,14.0981284908629,14.9595669839425,15.5179558692913,16.6023951986678,16.1186882880479,14.1257227731954,14.6747879455373,16.021389561575,15.4840379885195,13.7713483128779,15.4700891025864,14.8808785363401,13.9713290134501,14.8551098966406,14.908061253581,15.1442188337824,14.8010429331317,14.6970101741897,14.1815141402926,15.4418178236611,14.4911769927239,14.9825114533976,14.6201964411012,15.3098174315997,14.2160246623243,14.796080119653
"HV364_HUMAN",10.4995186840089,10.5514672489434,11.593593207802,11.5797969952215,11.2585362746119,10.5768207276225,11.6623221975383,11.0902163045262,11.0707382630477,10.9106188527323,11.0242255955122,10.2176095751017,11.6515125927075,10.9110142983756,10.1346893647488,12.2800045437541,10.8903260721487,12.1488965477259,11.8964021625083,11.228735916499,11.405388983262,10.6502097747683,10.6684896555926,11.1523879051139,10.2017183242284,10.9804792037808,10.569562795049,11.2845860671318,10.4002798591143,10.5224838356219,10.8654940017646,10.9319872511477,10.018279655626,11.4307524181176
"HV404_HUMAN",9.70077888101834,8.2962952074853,9.51153334369793,9.5190344973895,11.131428393388,8.24825507623074,10.6763466623069,9.30604847423566,8.98414218430573,10.3795208879036,11.3074576543137,10.0960210011384,10.403016706466,10.3256618871696,10.2768167501921,9.92686801344357,10.8468875359044,10.3835934285471,11.2699323653316,8.71614405717319,9.08480806339721,9.68362507913333,11.0037071344868,10.5483580459626,9.88613341795847,9.4655033823507,8.13207574762282,11.8623058122417,10.9133149343338,10.0336345542251,10.7134734658411,10.7678884211739,9.54145942766767,9.77092929400101
"KVD29_HUMAN",14.3911057634384,14.8710928718534,15.5882636543972,15.5649480463726,15.2750807168236,15.4881609456585,15.6284576664028,15.1974298397037,14.9131471757517,15.0739166514689,16.1378385695851,15.4824949611014,15.7348071803434,15.1016916874869,14.6690704939042,16.105272166087,16.2265834416955,15.3132643386372,15.6304533344467,15.2119139831994,14.5026918559845,15.3552659962451,15.6979002906383,15.0893827509858,15.6884290766625,15.3139818413013,14.8760391214764,16.3800184096605,15.1490614287912,15.65741713347,15.0929471080309,15.580204847665,14.5200949302872,15.6794506759789
"KVD17_HUMAN",7.4383784167286,7.59218315037756,8.93870216264791,9.11589012847999,8.06025245472464,8.27581774181453,9.82767637363281,6.54807201066736,7.44920281291345,7.51346979193278,8.5654840069772,7.2439087518467,9.15056589265037,7.25203938362785,8.76003158297712,5.36292582931359,8.86544510448476,9.62413324539268,7.96287527085609,7.33630033407509,6.88975756949386,7.33192300771153,7.01468728666402,8.25706508183964,8.2665769655875,9.01091766402742,7.24829301189548,7.98595638683922,8.9564724075735,6.78306907052645,8.48026670484906,7.96393570444829,8.57195847656698,7.94679207514283
"KV127_HUMAN",15.1675766363858,15.014705502338,15.9301022265051,15.9944076502778,15.2779330876148,15.4680787065142,15.5853871207196,15.0035397003812,15.5328771459567,15.1118478968204,16.710199587079,16.000196046901,16.4893254136977,15.1885526272096,14.8690651332912,16.068960771689,16.2059760585259,16.5190092937996,15.8338411207394,15.7048269065435,14.9890245604543,15.7462992415685,15.3565447912085,15.4776692204644,15.7681176761449,15.2598181015549,14.9143653309367,16.2008402496707,15.2682321501695,15.5122168588457,15.3711324021682,15.4131578808652,14.8781873404223,15.5295952162352
"KVD30_HUMAN",13.6677006220848,13.7138692429323,14.7606667580193,14.9708867622354,13.7196576614941,13.9449503394884,14.7215583795975,13.8846733242471,13.3852874926278,14.1050304066289,14.7320047655623,13.2341227611324,14.6039503470864,14.3151054646855,13.5098385376641,14.3150978616907,13.9230526841608,13.5299039962001,15.0041444985048,14.2945685880906,13.5648238792232,14.3720910828817,14.2723280740301,14.1313830178822,12.9574047103442,14.099188547873,13.7872137916821,14.844963729974,13.7951173605816,12.8956308415416,14.101369493555,14.1716424295913,13.1114021995014,14.5181456239991
"KV137_HUMAN;KVD37_HUMAN",11.9220842029135,11.4418986016762,11.9216106136211,12.6578135451264,12.3204155060415,11.8291008930644,11.8808575229381,12.1909585765634,12.4297342769233,11.3333131585373,12.9780672253033,12.3343252579907,12.7587645606791,11.3704591372863,11.2306835194014,12.8981417117073,12.7444335314088,12.7096699910544,11.9424450618733,12.3281067708429,11.2013734407679,11.9548144276789,11.805640957175,11.4507320127099,12.1960386437751,11.9796320818299,11.4779990701887,12.5836807753645,11.7957952326754,11.852047959421,12.2744835168087,12.7390178818486,11.6415932705618,12.5737413640534
"LV545_HUMAN",8.87212296255738,9.22170835789361,10.2436547195817,10.7649268515309,8.84310628757376,8.6552212688226,10.1108584217873,9.24842621318659,9.58480805195001,9.29915029225583,10.1164569211365,8.57769815481428,11.2236262870196,9.61093336130556,8.84773390194481,9.59023227322149,10.4205578005167,10.2766121771165,11.2933050711702,9.22751106662239,10.564206951747,9.70626508548918,8.89698744794076,9.11055642826333,8.35849895721826,9.25154250927442,7.9891089528012,9.51762686165966,9.51069005242639,8.50429468272545,8.97820656313571,10.0239647898776,9.10126320198667,9.19801781719601
"KVD15_HUMAN",14.9139960860456,14.5344862252566,15.927236601782,15.9498309844086,15.4535101592567,14.9136170687224,15.0395347413145,15.1487465410896,15.4692135251191,15.3135292402438,15.5837819877158,14.5461661731747,15.7968387180182,14.8625800403816,14.5034995577791,15.9430298578711,15.5726975670191,15.8530385106639,15.2960778297588,15.4865462208463,14.5957580619977,15.120326958256,15.2975041945654,16.207133509998,15.3851035320581,15.1936449180517,14.4045715897919,15.2268093417643,14.6701314967339,15.0858750335171,15.4628903868947,15.7678948852977,14.4335980477256,15.810423266893
"KV240_HUMAN;KVD40_HUMAN",9.07635404916813,7.89364491391351,10.3134524318065,10.9437070514747,9.78790953212861,9.10418969113978,11.4914764892456,8.73001605580112,9.90097208345203,10.4270682902663,10.8057994591684,12.5242444610778,11.4794735182947,9.00784939373251,9.46670382275695,11.8125517117152,10.6299550932367,10.540406665945,10.6127463623665,9.91961651221587,9.8607014003523,9.92515308815275,9.81330130887454,10.0576566443173,9.50592600887471,9.82766193534027,7.85474846757223,10.8186008021862,9.08224944011891,9.50167770515495,10.611910031401,10.9834617915306,9.41996853345002,9.54983918000186
"MEIKN_HUMAN",13.567978466477,14.0820033046587,13.5386997625449,13.7844497379127,14.2867465492629,14.2166955402974,13.9642928286054,13.9796765598276,13.8783740887038,14.246292208368,13.7369638059418,13.8957510125706,13.8588564418493,14.1852154198832,13.9490611672635,13.6150125022989,14.1279823597085,13.9053916873758,13.6158689203704,14.3548752514126,13.9133926427393,14.1092448297277,13.911936034463,13.7806030418769,14.3680148144673,14.2477997696591,13.6994030047466,13.8240183709712,14.0077257200648,13.9687445645281,13.8039059405776,13.5699250078863,14.3198214901467,14.2349100868771
"KVD11_HUMAN;KV311_HUMAN",16.051738336478,15.4483798794389,16.8943120980312,17.0635825362487,16.5885826613007,16.4684655722492,16.4090733847988,15.6914261878574,16.2795753019469,16.1474574207943,17.3632071724199,16.7176228778684,17.7511777974567,15.89620516642,15.6492903903079,17.1442790584123,16.8513823842464,17.1385011784087,16.6916527999994,16.2516696329784,15.6844773681459,16.3744739907451,16.1537086514867,16.0928406780747,16.2037254180862,16.0718718099503,15.5060003694082,16.5903555297168,16.0180974300864,16.3933528780002,16.1332254821176,16.2211574014468,15.5838249029673,16.2885335240419
"LV552_HUMAN",8.86021423356278,8.19749688200811,8.63004110828062,8.59358876314288,6.81780126972494,7.33988737176442,8.04803413838932,8.29397379128857,7.71414645195344,9.64519323739786,8.53284362417734,7.61207263315501,10.9230719126092,6.31795933517737,8.88667535165267,8.53210689989407,8.48514054577127,9.38853211868041,8.51906222081199,7.16494144236464,7.18680475887938,7.90253161775593,7.07939672607432,8.42452884565166,5.84648358313088,9.31117636296189,6.69446979909966,7.03632086655442,8.83928770703772,8.71466162296082,9.18298439904177,9.80717133113601,8.11920632207236,6.84573237325085
"HV145_HUMAN",10.8877381599317,9.40875485659807,11.4000607862089,9.12093914131966,9.84921580584556,9.90250171695327,10.1969224958762,10.2133801539529,10.4802192392434,9.41616058164182,10.808089347033,9.52442992309256,12.7359807950816,9.8738920164005,9.71226847934246,11.3430528470009,11.09189504023,12.2926197535082,10.3392121417076,11.0982779092293,10.3019548179354,10.9752255020922,9.66579715691219,9.56704542107376,10.5366391111243,9.6441733734282,10.4021604863488,10.4842773779129,10.2374956195582,10.2885728093863,11.1670551601256,10.9179200659793,9.53206788921247,10.0920959312286
"HV349_HUMAN",12.7130263826755,12.8015088521214,14.0088804536456,14.5583470208104,13.937019400438,13.1680472581199,13.9915053251388,13.2788922182263,13.2879446852412,12.5053095404307,14.0314197015825,13.4406361509502,15.0015095617106,13.019890491814,12.8075577491522,14.1279737037629,14.0009897644732,14.6094468246436,14.0670062492546,13.5351707033055,9.6201693634787,13.6587226126582,13.5159482235624,13.3506271111417,13.4491191668312,13.2534657902627,13.0890479334036,13.927155927755,12.9969431258615,13.1044139938893,13.647525619491,14.0767860816129,12.7770071338583,13.2297783187597
"KVD21_HUMAN",10.4888594208852,10.7761141114195,12.0154664382477,12.0872907673947,11.9355852065041,11.4894299136014,11.1932603435133,11.0856688979825,11.1376609884452,10.475018548427,13.6073615845193,11.3730199119495,12.7370975333019,10.9563558606312,11.0461106726517,11.6747070347798,11.8511998313895,12.5834696071333,11.6113603135674,10.8254784338722,10.7939359458393,11.419423777322,11.4974669252554,11.2513453013278,11.1746698734865,11.0449938702819,11.2087032147416,12.0708895632881,11.6482114197106,11.1867923690971,11.4543488749985,11.1612167827743,10.5406548535632,10.8174087046203
"KJ01_HUMAN",11.8199233461569,11.5045121862177,13.298094180041,13.946358479874,12.3014660521155,12.3351363900988,12.3175649770977,11.4836555229266,12.5463076202973,12.1761057171251,13.6246453253055,14.9162315565494,13.9543129429125,11.7343944682747,11.7796180732476,14.43454589642,12.4090881500383,13.3670894242426,13.3600670335817,12.5065324082727,11.5527562117648,11.5462609830115,12.8075280737149,13.0243928441293,12.2866963587866,11.8238992631236,11.5536203886306,13.6310175931586,11.9090254523983,12.0921975758902,12.2620750542898,12.5498999162957,11.1535062637303,12.178728516767
"LV136_HUMAN",9.6957932630995,8.19542868168678,10.3271802291303,9.73287573054287,9.42184602377328,8.8927391090857,9.93748302064334,9.22822830690683,8.43999177050999,8.97139830834567,9.35604569081394,8.11184773762859,11.6088159868156,8.35878880963661,8.74895586030129,8.99442215276732,8.2085198578521,9.08954536243978,9.46691014512185,8.59384312518389,9.13486825167413,8.62719943665953,10.7985073982108,9.0068109210054,9.35998381894704,8.52757508018527,7.5406335718833,9.2287715802033,8.61598260002349,9.35494101056024,9.72287964072901,8.41057543871745,8.96839161678893,8.06365115931203
"HV601_HUMAN",13.4073208032943,12.8776481985779,14.5492207463435,13.5519852473752,13.29787371586,13.0075772284476,14.608046430609,13.5624373907565,13.5088845147339,11.7319985530329,14.4636643070095,15.2445008838964,13.9405525140918,12.8382007069557,13.5938139537251,14.5037043234421,14.6284699036376,13.6843844780341,14.7208983378808,13.9362141338566,12.684341241061,13.914829263422,14.0388756306492,12.2191652701586,13.5474259892968,13.3734745434479,12.898133498591,13.0904883418087,12.4445329256829,13.3197240705796,13.5879732956966,12.3969265254275,12.4790968734477,13.993676289786
"HV315_HUMAN",13.0570879248826,12.4815963363532,14.0777921888878,14.5459731186458,11.8976771816753,13.148319703602,13.6908804908572,13.3734363089104,13.1926105304463,12.7360795083414,14.2503760606159,13.1489944240584,14.8109231258335,13.2131561467652,12.5544219822117,14.240557276147,14.5495443908534,14.5358775147576,13.7700960348431,12.8494345955494,12.6195881967724,13.6285038345932,13.4237173560196,12.7366019770099,13.0299407933674,12.6693595816637,13.3709769492008,13.8174008968337,13.4040082499012,12.8414019524538,13.394713884963,12.9446187758257,12.0571223088101,13.2713397739084
"HV321_HUMAN",15.1678871352283,14.9589127674524,16.0076229064732,15.6636624420623,14.9628208301851,15.509727775205,15.7049367423967,15.0556215404188,15.4468385938648,14.9093202458101,16.4231283519262,15.8432821029699,16.672951634621,15.1564162734157,14.6863830801982,15.9945138263268,16.2108908332149,15.9788672741885,15.7039269067724,15.5437649937313,14.7832997238049,15.5483943841132,15.2944526212594,15.0749272101444,15.475459593061,15.2038103862846,15.0765678801581,15.9938397769331,15.2139767919107,15.3241470277646,15.6816334796833,15.4463974191187,14.8038359964959,15.4945073495055
"HV226_HUMAN",11.652531878687,10.7757075248391,12.2317538086249,11.5952238985308,10.7332359083203,11.6704853150337,12.8323361840774,11.7139602536277,11.3681749844335,11.5859377714513,12.9175172219176,12.3455389814544,14.412061970841,11.288182587451,10.9993566414127,12.7989405281359,10.8950072727981,13.053696737779,11.3382880820625,12.3867885906032,10.8179035158465,12.2593864023007,11.568558413594,12.083930163904,11.8087330730941,10.9299318952963,8.78954458952316,12.5658665313025,12.2135256653785,10.9921702633275,12.1051568879822,11.1094026665631,10.9492734332447,11.0785994034627
"HV373_HUMAN",11.959095899853,11.8210487314685,12.6342056134535,12.9303679280068,12.1533879725012,11.7858965169306,12.8870907120323,11.9294449832812,12.0037920448514,11.1230653684831,12.7595261673667,11.3785213602203,12.646478508076,12.2297002930658,11.2427551524744,13.0253528393523,12.5959331903736,12.7866148262927,12.4447022605096,12.1550343686483,10.8239514347391,12.8203619767808,13.1881085748684,11.9516162621068,11.9736306338391,12.0860678530009,10.844735546853,12.4303157408375,12.1723115214282,11.7203455153354,12.440615622557,12.0220790647896,11.2099363981204,12.2217498001242
"HV374_HUMAN",13.2427724486032,13.4660110949678,14.1625918593442,14.0222140468359,13.7869816712746,13.6138641993418,13.8670726341093,13.7171500882021,13.5515687515034,13.128517363296,14.3385204105583,13.0196618154741,14.9638870348002,13.8579214049951,13.037826256912,14.3455868952329,14.2846648514409,14.5032252371612,14.2604094847665,13.4770473515481,13.2308582190882,14.467515253371,13.5800061703787,13.652623122541,13.4306754791761,12.9019436074488,12.8018047477289,14.7947720095573,13.8057289172101,13.3729436840339,13.6158247036886,14.181994488649,12.6400152905672,13.76680366325
"HV343_HUMAN",10.7174644264147,10.8801264345933,10.7868917631494,11.4034950100806,11.1757911964748,11.3434454510293,11.4635799992296,9.78879807294732,11.716272505521,11.0139474016813,11.7051977406811,9.87038776799391,12.5301149339968,10.6087369296545,9.97440811200421,12.1161021462588,11.8672165151933,12.3386406407059,11.5048106243462,11.3067463535368,11.6341744761762,11.1110167192991,11.7268212160647,10.9016937912733,11.1770496286619,11.1517876860947,10.8068418311753,11.1159645605421,9.65931610791352,11.5167538292139,10.7704496619853,11.7482020647746,10.444392893703,10.3590088767973
"LV949_HUMAN",12.7734890701907,12.0237780373486,14.0288073518386,14.6172967257556,12.1202019585843,12.0656554211139,11.8240826803656,11.9143261841511,9.64344546420407,12.8161243906889,13.8240192443945,12.4089824579798,14.5389792574826,11.7001076741013,11.0121433519539,13.4651813775593,13.6510654911459,13.6087379445619,11.3091614305309,12.2656180508264,11.8853467168559,13.2596020525617,10.1748971939844,10.9731849707992,11.8726667088228,11.9045961285909,12.0715852743348,14.8076848942686,12.3853516169429,10.3721084913585,12.5467694349639,12.3236666857538,9.04698125252066,11.83423666727
"HV372_HUMAN",14.1964760603881,14.4373248752647,15.1055883742744,14.7624271554476,14.3711910417469,14.0900973937187,15.038510128054,14.2531386873939,14.0277042314409,13.9837808965023,15.4503565985072,13.9155667769137,15.6755678372172,14.3113681939613,13.9511925653431,15.4896086364972,15.4012523196225,15.0408258127913,15.243499285612,14.5221589723104,14.2829488435446,14.4942354654148,14.6361104685786,14.2725669988224,14.1318148942484,14.0797132860579,13.9717666568876,15.1035532300459,14.1652796551188,14.3963194233622,14.3689418759402,14.9302206431708,13.6422764972703,14.4785617773085
"KVD13_HUMAN;KV113_HUMAN",14.0630675118797,13.8359216383074,15.6431412251598,15.7774973337006,14.8370928631266,14.8154726188488,15.226891932553,14.4534749925441,14.1552170824467,14.6537083109864,14.7135766681284,14.6051257846527,16.1462167231318,14.0604190424165,13.8043472024797,14.5234595407984,15.0607025275614,15.1884097061329,15.1179672282281,14.5742992490301,14.0636424376188,14.446285463246,14.7033728221249,14.4856641193402,14.508117795313,14.5395509820315,14.1347055001023,14.7873976481441,14.7186072901369,14.3828261106266,14.5809805423805,13.9554364486022,13.8922534707402,14.1363030861688
"HV69D_HUMAN",10.9075724948108,10.1340193599331,11.4225205011688,12.7673382628565,12.0327244410487,10.6326511423996,11.6912298972263,11.1511243385704,11.5224821589015,10.0928027806218,12.4674120147435,12.6524227936768,13.2210977940008,10.0437804377052,9.80051584155502,11.7467500720871,11.8819291039495,11.9309261563967,11.8880246032436,11.982155589581,9.78832046181095,12.6945103947506,11.79501754981,11.7685817300393,11.5964941625043,10.9382502431415,11.5169336460359,11.5346008022667,12.9491391114931,10.8198228991666,10.8221676955147,11.5854513074292,11.0745359417455,10.9916166448897
"KV621_HUMAN",11.8549381789554,10.5311451199128,12.6846343476123,13.345207464178,11.7560175079157,12.2326880687561,12.3333737650751,11.8422199814623,11.2325456483476,11.6701843478284,13.6001335299936,12.1364270111917,13.8537031322823,10.7654800550182,11.8666801423128,12.5847377592787,12.3174324882785,12.6443361205019,13.3854054681203,12.8335821236389,11.2123927785821,11.443871697893,11.95832516998,11.7958342641461,12.6070033439705,11.9235551773991,12.0497668055309,11.6686422171085,13.3836352174759,12.2040279360864,13.0957055850972,10.4200925753732,10.4561795478184,12.3351597026953
"KVD20_HUMAN",14.5513419149843,13.9684377615769,14.6192158493852,14.2702968947449,15.8545997234836,15.0536594549966,15.1920545192943,15.6902664824545,14.3441806187972,14.4365168673116,15.3139693898397,14.0222245473381,16.2180583920942,14.3956319277535,13.9830830195487,15.2302078248612,15.0900696030829,16.3611118278546,15.5484257822857,14.9126051387529,14.5542343628267,14.4929053382486,14.7160097342438,14.7494135345345,14.9082635103981,14.402096714739,13.4561696446133,15.5316898584487,14.6071452733544,13.932133994964,14.6966572841132,14.8767943873612,14.2056918448948,15.1655359080254
"HV103_HUMAN",12.9440147784424,12.2674915239714,13.6856027053123,14.0423390376787,13.1578096516963,13.0668629151514,13.4064249637626,12.5124381146743,12.9602059650173,12.7054311646688,14.3955781948246,13.7790158441648,14.5852353542036,12.6087880180604,12.6398187218557,13.4757594022828,13.7912450779018,14.2858918009871,13.6168593033852,13.2455675028654,12.4494499413587,13.5436189318062,13.0549314965742,12.8871830496836,13.0365415521371,12.9381227902071,12.6035834485095,13.648906656681,13.5781964552562,12.9082544381998,13.1651652394286,12.5907208967086,12.2607037931776,12.7592972702832
