"Accession","Coefficient_age","P_Value_age","R_Squared_age","Q_Value_age","Coefficient_alb","P_Value_alb","R_Squared_alb","Q_Value_alb","Coefficient_alt","P_Value_alt","R_Squared_alt","Q_Value_alt","Coefficient_ast","P_Value_ast","R_Squared_ast","Q_Value_ast","Coefficient_bp_syst","P_Value_bp_syst","R_Squared_bp_syst","Q_Value_bp_syst","Coefficient_c02","P_Value_c02","R_Squared_c02","Q_Value_c02","Coefficient_crp","P_Value_crp","R_Squared_crp","Q_Value_crp","Coefficient_ferritin","P_Value_ferritin","R_Squared_ferritin","Q_Value_ferritin","Coefficient_gluc_rand","P_Value_gluc_rand","R_Squared_gluc_rand","Q_Value_gluc_rand","Coefficient_hct","P_Value_hct","R_Squared_hct","Q_Value_hct","Coefficient_hgb","P_Value_hgb","R_Squared_hgb","Q_Value_hgb","Coefficient_lact1_res","P_Value_lact1_res","R_Squared_lact1_res","Q_Value_lact1_res","Coefficient_onset_days","P_Value_onset_days","R_Squared_onset_days","Q_Value_onset_days","Coefficient_plates","P_Value_plates","R_Squared_plates","Q_Value_plates","Coefficient_pulse","P_Value_pulse","R_Squared_pulse","Q_Value_pulse","Coefficient_resp","P_Value_resp","R_Squared_resp","Q_Value_resp","Coefficient_temp","P_Value_temp","R_Squared_temp","Q_Value_temp","Coefficient_totbili","P_Value_totbili","R_Squared_totbili","Q_Value_totbili","Coefficient_urea","P_Value_urea","R_Squared_urea","Q_Value_urea","Coefficient_uvascore","P_Value_uvascore","R_Squared_uvascore","Q_Value_uvascore","Coefficient_wbc","P_Value_wbc","R_Squared_wbc","Q_Value_wbc"
"CFAH_S160_M1_2_160",6.53494063393322,0.222039711449597,0.0462263008324564,0.971138153528671,-1.47637204573352,0.537503559908079,0.0123858935969769,0.743694270448797,-0.508323655564408,0.891357477761206,0.000611400238889412,0.979077647490641,4.67019812561318,0.674038750374917,0.00578285160866517,0.882516974505567,1.01296304010245,0.898985563979088,0.000511376164728006,0.981546298475441,0.111165459053391,0.932061060121639,0.000246303760672364,0.998504588576728,-24.2555840990191,0.405798928644095,0.0223997726704652,0.670358133517996,199.495406294912,0.26889596415768,0.0434665333806465,0.766434829835092,0.932785470796543,0.217221624911402,0.0486871081636955,0.996478489269037,-1.80370277153516,0.485998987385083,0.0157854408733787,0.718591312586816,-0.881156631194021,0.348248879991258,0.0284298455533132,0.604486883810776,-0.307219940819061,0.394551422598548,0.022745448765251,0.996761900327642,9.36589506962315,0.132819231737841,0.069195561027881,0.757196031223618,-28.0625902023512,0.344445754152818,0.0288751890078848,0.630510872008548,6.71128869480846,0.227593106075437,0.0451571597177359,0.635824778360905,1.32399451505368,0.366794489304061,0.0255215369031558,0.576688670546515,0.351314245453619,0.1928914954463,0.0523892063672794,0.999916007882834,-39.6939309827312,0.108252387432012,0.0810782586020273,0.64456384384607,-0.580487936047973,0.62740997171922,0.00769337817907388,0.845801204467995,0.0216501888018465,0.966972072516325,5.44193825736905e-05,0.987441205069983,-2.11002354585432,0.0665561017929652,0.104460065870041,0.267189862864234
"CHAP1_S476_M1_2_476",1.72516461073393,0.72491943598169,0.0039228119950115,0.984033496280483,-3.75400033855949,0.0905692692751029,0.0896120104412192,0.300283979193986,4.34517455462435,0.211005920826589,0.0499920914426677,0.729408954008338,23.0270395849629,0.0222949648475696,0.157322029733887,0.210047030521358,-6.05878092717697,0.399521400628981,0.0222768790551528,0.916363155960674,-0.906591443647649,0.444806543899792,0.0195936870552969,0.992021863294404,98.2835788505557,5.73883945553992e-05,0.411551272417161,0.00436041369986361,297.791403089352,0.0844305030572324,0.102584649616768,0.567311483364833,0.370596937982446,0.607745241959859,0.00859995097623917,0.996478489269037,-2.18070787899119,0.371690616827116,0.0258204403211271,0.625075845122742,-0.858416537849694,0.333505056584962,0.0301930031676238,0.589760539360309,0.541724812491323,0.0920976850396752,0.0861159761214379,0.993269790021399,-4.96438463029061,0.384971720494144,0.0236723334209332,0.906088629663366,-18.7175146304688,0.506309308780152,0.0143749908730611,0.760072869067997,7.1626306895511,0.153431266407031,0.0626311606264791,0.563163135805563,3.54217549100478,0.00486568255672684,0.222436045186765,0.0603508189388976,-0.117447229397301,0.634942340778174,0.00712962054498376,0.999916007882834,34.6496527536916,0.139311548687735,0.069134663476363,0.682796840656181,3.62230091429107,0.000415284252256895,0.335229032325483,0.0441798458185184,1.40005029081419,0.00138381213760302,0.277107366894359,0.0547100012973764,3.02538522898038,0.00377873986467142,0.240313929294934,0.0480812072435778
"CHIP_S19_M1_2_19",1.61201922670045,0.911170303101757,0.000394989246294482,0.995195024933241,10.7269722215407,0.0794535259999162,0.0959101307031785,0.278301146167617,-17.2568352479885,0.0680918185246348,0.103357434649022,0.600442895349286,-69.653794146118,0.0115402987970427,0.188684161832549,0.158449620626095,29.6678875915392,0.156979315756235,0.0615978453938861,0.870709639584481,3.8367149298148,0.23340469108391,0.0469854907721288,0.992021863294404,-91.1932529213781,0.22840790559574,0.0464429720776344,0.497428268042624,-634.23209699949,0.172835587641671,0.0653208196914778,0.685875215722905,-0.779729371812416,0.696061282811837,0.00499013937084022,0.996478489269037,4.83887106773685,0.474003866762133,0.0166643863011921,0.708114056550853,2.02273411409471,0.410342039310702,0.021974566873529,0.656576842744837,-0.907894018767735,0.34513015381209,0.0278936281265084,0.996761900327642,-7.65398275036904,0.650631685527583,0.00648923656437296,0.97056045944746,9.99925693433018,0.898074942086601,0.000537748534873007,0.960781793563534,-39.563339901795,0.00509676187504723,0.220363499055951,0.143036337625127,-7.96597438815587,0.0363960194867527,0.129733236529981,0.160839894498344,-0.319667503140144,0.660862184885088,0.00609096726815711,0.999916007882834,-66.2361889901666,0.310796916823005,0.0331147376090353,0.802930070989417,-5.09551966537878,0.0957333688185417,0.0869525056856081,0.404538570487029,-2.3764850217425,0.0810634807208191,0.0920745036035822,0.309047029471146,-1.85040210357508,0.547623314223216,0.0117837188505606,0.7627795015352
"CHM2A_S203_M1_2_203",-1.96544408263096,0.618070626495382,0.00785957737711756,0.984033496280483,-0.776484699354931,0.649723860554489,0.00673846772764879,0.806837235205517,-1.37354588914486,0.603996875904802,0.00877992770301587,0.910890386649335,3.01340435583651,0.703565248672556,0.00473528247699377,0.897547369957384,-2.99999256777866,0.605533382938098,0.00843073815218271,0.936714721919349,1.12443044519966,0.204150680402246,0.0531802619226932,0.992021863294404,1.48918235388241,0.943257506576534,0.000166064013183248,0.97610288364592,-102.121894647103,0.413314374027083,0.0240377070130877,0.830051839430692,-0.194751010492772,0.72093739751247,0.00417416395784092,0.996478489269037,-4.31737014683233,0.0144988307502953,0.177879118753903,0.114439968916769,-1.48919598003781,0.0212128912472763,0.159709817417318,0.135934417428277,-0.0498538171701183,0.850577863047084,0.00112580844376915,0.996761900327642,-0.899864228901089,0.845750529661715,0.0012006200630274,0.983273874976745,19.0371354911284,0.368749304780137,0.0261355809970846,0.650267591225188,2.85292213841994,0.48528679240735,0.0153379237732858,0.817935495966962,-0.645856329462858,0.547567214378614,0.0114150614311281,0.722359652399846,0.302227865829548,0.122574084763341,0.0728771311958443,0.999916007882834,-3.48865459643903,0.846253720042005,0.0012317760857071,0.972423497716512,-0.731809555370466,0.3888406060424,0.0240484154647611,0.711252744275288,-0.0896429926431164,0.81409394439563,0.00175361756975814,0.915192364980167,0.398355131335089,0.635858951486709,0.00732278281864878,0.818721557773524
"CHM2B_S187_M1_2_187",4.12680302657624,0.54972772252942,0.0112930431707072,0.980498297070378,0.498691740884964,0.871379456310397,0.000858980884561893,0.937431543377658,0.306644717077384,0.948786434900329,0.000135238195348668,0.989455095086824,10.4928898805338,0.459903489173618,0.0177437372627311,0.770498870696052,16.0094948852139,0.109095847410964,0.0782503342868092,0.856185097619064,3.9943552719382,0.00836940996663992,0.209881020577262,0.992021863294404,14.9853959213806,0.690134658556911,0.00519684794129014,0.855280231763225,-315.272468239739,0.161983402727553,0.0686254407670609,0.681945283716289,-0.453533131827169,0.643526393695689,0.00699603385011408,0.996478489269037,-5.65470895758585,0.08214760303087,0.0943041304612188,0.287095174601967,-1.9552732344617,0.0995356548104595,0.0850876664739303,0.32312601136416,-0.267795479990506,0.56254273232873,0.0105871691547215,0.996761900327642,-9.20605268254389,0.251045772166404,0.0409547453977394,0.837217994613377,-30.7295289238285,0.420523258083811,0.0210457575274168,0.695588434984446,-4.64997462886278,0.516349539957109,0.0132798632300664,0.831416641065482,-0.902330004843736,0.631811905558625,0.00726177702672831,0.781251917847973,0.431735692498263,0.21088883845207,0.0484689784699894,0.999916007882834,0.61181464268356,0.984922329697072,1.17079094699028e-05,0.995715999063615,-1.09032314364536,0.476241442577121,0.0164977445935954,0.766835311902361,-0.710507710064343,0.28313367421646,0.0359042189561235,0.552159523592324,-1.6640230856097,0.267586472510384,0.0394891527950039,0.550496708354412
"CHM2B_S199_M1_2_199",6.59849151310654,0.496972010624282,0.0145386603987709,0.973814947941512,-3.98643445270727,0.350576045213264,0.0281604789920554,0.600987506079881,-13.9017617329662,0.0302669674949721,0.142600060173523,0.53433572091585,10.7683809745731,0.587748477248083,0.00958754303932269,0.851953193165445,5.19144842104359,0.71759755226456,0.00414342601772811,0.956661959763229,-0.35774499706552,0.876532704208502,0.000817805555090241,0.997504863834715,44.1389874569237,0.398148567534246,0.023131294254286,0.664030831277454,536.31420869749,0.128510697696917,0.0805596558631435,0.647378122186516,-1.01086360676606,0.458794810965787,0.0178307914860723,0.996478489269037,-5.57276158697229,0.225622684571217,0.0469897097389001,0.48545055747393,-2.04299534416787,0.222270028376522,0.0476582499946657,0.47800470405597,0.76479042186959,0.236620920292391,0.0434820295963411,0.993269790021399,10.6589450144547,0.347308273104909,0.02764631946086,0.892074227318172,-37.5063582552982,0.481860174241365,0.0160847452491101,0.741753078999624,11.9668649179895,0.232216056804527,0.0442899074552768,0.641855617684423,0.846683939818037,0.749923586713987,0.00321963259446,0.861056893876723,0.223722049368626,0.649007337110472,0.00655385903315672,0.999916007882834,-103.476408880783,0.0164674587431682,0.171820094276564,0.391798689744957,-2.87671598627402,0.173485200838176,0.0589195908825124,0.513841116596283,1.62573676404076,0.0767099819737304,0.0946585629833096,0.300860761895198,-0.825150094333157,0.696306519518478,0.00498168960090823,0.854480854148811
"CHRD1_S110_M1_2_110",-0.0361561344427081,0.993734050577925,1.95765842953456e-06,0.997159745029966,-3.50485422985615,0.0714587467863672,0.101025892528996,0.260427432732538,3.17998478330514,0.299789126700339,0.0346299691416191,0.784554523066846,10.795855531463,0.237426735148711,0.0447242044902187,0.593651702602705,-10.6691585442124,0.108546498372806,0.078483923479705,0.856185097619064,-0.65783343618986,0.528018438305754,0.013405567870003,0.992021863294404,-7.65388351802606,0.753481614387624,0.00322805474545502,0.887580896118223,-43.5246659414571,0.76778296834684,0.00316491422492328,0.946284504023691,0.608772270877678,0.33496817342315,0.030013539661588,0.996478489269037,-0.0339065275876668,0.987479334196979,8.07328826331182e-06,0.99652021324535,0.00688168487630262,0.993018940825209,2.50966003119267e-06,0.996394260134608,0.227253762342836,0.459474354446215,0.0172180893450656,0.996761900327642,-1.82570731877412,0.734736697140869,0.00363755072114275,0.978076796221951,-45.6768732603768,0.0584806099362894,0.110718226307763,0.250437273498926,2.5095978402456,0.599059533377792,0.00873554741790542,0.870803011733681,0.828440193486376,0.507824519252135,0.0138236860026734,0.690082482651623,-0.0693236819692659,0.765407487958456,0.00282215346675401,0.999916007882834,16.7177831987751,0.423112543411938,0.0208147226210512,0.85788686207794,0.496967050660978,0.617097721175187,0.0081609916549398,0.842251405916617,0.614302466631902,0.160446133771883,0.060612449873501,0.421385219657116,-0.584055807477857,0.55106449219281,0.0115835437565825,0.766126710025044
"CHSP1_S146_M1_2_146",18.3236810823039,0.062899754104744,0.103974979978578,0.971138153528671,3.57846443111739,0.415711726537612,0.021480611738497,0.653095001066742,-12.9397510224356,0.0514158555588581,0.116953795521118,0.586776825810885,-9.17719494035243,0.653314689858468,0.00659187357790648,0.876895255135888,5.76858274321303,0.698700983827697,0.00474448506548279,0.951926197552667,2.79374825297966,0.218412304863801,0.0500416401458401,0.992021863294404,-34.3808265543632,0.52299730322618,0.0132852668090895,0.756382154006321,-48.520554610902,0.885925941129034,0.000748000029899158,0.97366097476281,0.367745288281726,0.793947354141455,0.00223389206824109,0.996478489269037,1.25691415440263,0.792644992769166,0.00226284872882519,0.907725471845841,0.615901617185093,0.72332225866386,0.00410023245857275,0.864006194055455,0.814395335847599,0.224618377585213,0.0457260631231777,0.993269790021399,-1.52493175897066,0.897677024897003,0.000524780907679962,0.987733087860548,-108.883219095606,0.0406595024966289,0.128324254288602,0.205216706996063,-8.263908539113,0.429849467281347,0.019587694800289,0.784560148056214,-4.76634917839764,0.0767657426330463,0.0946245246973982,0.232343614749917,-0.206168269143581,0.686376776706714,0.00516168499445984,0.999916007882834,-58.5425733405772,0.201558857628667,0.0520615779455763,0.741339618435921,-2.13846291143537,0.328446873989484,0.0308213492814336,0.669598487392836,0.164674218857339,0.866199007735889,0.000900697602394199,0.942957209536061,-2.91500974533211,0.173733626195356,0.0588536269289865,0.448567053523638
"CHSP1_S147_M1_2_147",16.7269578712854,0.0875447376046653,0.0884803387348406,0.971138153528671,1.52322102448085,0.727419333164209,0.00397494463922924,0.855676991431261,-13.1340507234154,0.0453287686801673,0.123058567906549,0.580330914303985,-4.54829910284854,0.822222463808437,0.00165363245351378,0.938834726597153,1.7811698323775,0.903970231624327,0.000461924446066006,0.981873273768468,2.34776119139828,0.297840044012698,0.0360666936629529,0.992021863294404,-18.2237215398476,0.732853864947518,0.00381209568608229,0.874924394400042,61.0810464198705,0.854825369199413,0.00121637428612082,0.964128052678299,-0.0883215549882066,0.949479267071228,0.000131599234489539,0.996478489269037,-0.888957745270543,0.851003375232803,0.00115600183270823,0.940649761740102,-0.209431261294868,0.903258241758638,0.000484195562245135,0.962325743711543,0.976067415906334,0.139130966619125,0.0670752561432622,0.993269790021399,0.0757917652393259,0.994847296474444,1.32382538881688e-06,0.998314273456733,-96.4444403124581,0.0688480595745241,0.102823702238712,0.275890685788229,-5.57670412127355,0.591316949609278,0.00910913177295162,0.869462185564525,-3.70669910484333,0.168385512179505,0.0584407957498087,0.362200948749821,-0.157667521133319,0.755130628413871,0.00308277465953736,0.999916007882834,-55.0530740398111,0.225466118389176,0.0470206745879658,0.753090297135945,-1.77420193446631,0.41366964825431,0.0216673748536709,0.728452427403706,0.545270058433773,0.572014561740934,0.0100846432105228,0.771044285963122,-2.04558996783471,0.338376726476444,0.0295993638916395,0.611314624576783
"CHSP1_S30_M1_2_30",7.7443257328956,0.284343439976093,0.0357275151375453,0.971138153528671,6.51505452629528,0.0467935526811287,0.121517739268471,0.215495491776843,-4.51996907440829,0.385799064868961,0.024354753778196,0.838795084505068,-15.5464170675518,0.317040678747428,0.0322849353089087,0.663701648461842,10.5724874233851,0.321954656943523,0.0306575452415608,0.916363155960674,0.106178171776361,0.953454038477956,0.000115469556761238,0.998504588576728,26.0245491602481,0.527661349499934,0.0129913540706095,0.759560463028325,-217.423616212183,0.405863961957349,0.0248051091492981,0.826671593879812,-0.0132650591332913,0.990185299265976,4.96062809514624e-06,0.998358289870273,7.67056287851769,0.0295056125168479,0.143829871744605,0.165362507849552,3.19054424547537,0.0117617711140727,0.187787063063554,0.0959136694164158,0.247151752183088,0.61269842334209,0.0081012649502007,0.996761900327642,-12.2020673255978,0.146791983284125,0.0646362621773427,0.771396289104093,-63.7585946212368,0.12277537571423,0.0750956277822243,0.372617795519268,-11.2013204065224,0.132724536867481,0.0692281868563541,0.538800787546835,-0.336274986668556,0.865805443502998,0.000906052412983543,0.929402788807582,-0.449616738504491,0.216996482746999,0.0472242404533593,0.999916007882834,-23.5568433656475,0.506136382492987,0.0143866021654469,0.88411834389258,-0.942598593308388,0.575624950054728,0.0102200286393983,0.819207761919977,-0.124158935246732,0.860139388148061,0.000984953967897719,0.94163854990104,-3.73477880254264,0.0190420604689216,0.164882026422845,0.132784635836826
"CHSP1_S30_M2_2_30",2.1031469768826,0.827272017849154,0.00151015573583666,0.985474662805979,-7.82013888169082,0.0540911113373196,0.114496675329524,0.231697283178319,-11.1351244140995,0.078220798563982,0.0966636826522363,0.611863996129677,-1.44715878340646,0.940447329151516,0.000182949839940111,0.979671332756706,-16.6802821985358,0.235227066121744,0.0437357632926661,0.899083776747346,-5.16678474161,0.0137714641092916,0.185824122605473,0.992021863294404,70.807063746799,0.15921655700097,0.0628928873221494,0.415440641459863,537.456706567081,0.0977439232600402,0.0948699654607916,0.602399138852939,0.959494385394812,0.469901155524672,0.0169731924689801,0.996478489269037,-9.10755444275709,0.0372189343034433,0.132604587542102,0.1874041850487,-3.25426165764991,0.0411343828559569,0.127761922286615,0.192336903153302,1.14598286998771,0.0687120320218328,0.0998225361489451,0.993269790021399,20.4599055457354,0.0626646660679557,0.104151024973681,0.635982085827964,-75.885811242295,0.138028481302777,0.0695694733691392,0.395848520212887,13.2573054052115,0.179519495039356,0.0555778751214347,0.599029633786185,1.38005111471242,0.598843472630002,0.00874583816556017,0.758923553750902,-0.716988556763862,0.133897446723186,0.0688258189421382,0.999916007882834,-22.6130516819575,0.606287340143106,0.00866967403077522,0.908839219492114,0.108967551191921,0.95836981686299,8.93209416900475e-05,0.985437981147049,1.76203184246699,0.0511643342981965,0.113693170960156,0.252461828368239,-2.2038205295947,0.279935622197189,0.037545368155537,0.561138494834383
"CHSP1_S32_M1_2_32",8.13324928941776,0.260610693047302,0.039371700924192,0.971138153528671,5.14551213742203,0.122397272820322,0.0752417217814174,0.351247650063763,-4.26234890057046,0.415515186469149,0.0214985292072658,0.850120808675266,-13.1640626218361,0.399732077282769,0.0229782584698854,0.728047801218196,5.31325702611189,0.620853601667299,0.00773615378680227,0.939341829430522,-0.447956659408346,0.805997323969735,0.00204221965819865,0.997504863834715,32.2562887767944,0.434632932412803,0.0198113799194941,0.695538353713008,-177.924291676577,0.49405972427566,0.0168593030667906,0.871970273289314,0.160316405231351,0.882226589999442,0.000719237229905797,0.996478489269037,7.05272920615858,0.047590120725375,0.120699920009281,0.214602792341961,2.91900736652455,0.0229034362781721,0.156028684857817,0.141643038882327,0.255944746286536,0.600220740566172,0.00868037140762051,0.996761900327642,-12.8813377318211,0.125017837780837,0.0719700417711726,0.754305679302606,-72.7340495910844,0.0776629463734382,0.0970086938107231,0.294140387634054,-11.0024036037062,0.140179841916647,0.0667329128764171,0.546330245628485,-0.153735647850173,0.938456974400063,0.000189205509425451,0.970917749670916,-0.500777986177073,0.168044783036906,0.0585316704928519,0.999916007882834,-15.6601012632733,0.660325180406141,0.00631118799914158,0.927315367871902,-0.47752022840208,0.777941643716366,0.00260363454379869,0.913766795938436,0.0058870737394182,0.993338722199068,2.21247996689397e-06,0.996698613931454,-3.21256731513637,0.047198264840735,0.121100506174908,0.223050687722887
"CHSP1_S32_M2_2_32",2.3887403325389,0.813391329623659,0.00176713532171123,0.984650589957404,-7.3369754602268,0.0878910096222281,0.091053697557056,0.296632853861731,-11.0921248585041,0.0963262722405208,0.0866567101818735,0.620604972265011,-1.75573438184176,0.931345807268582,0.000243285822519559,0.975375049742125,-14.1668621456287,0.338859624039231,0.0286171706382383,0.916363155960674,-5.44616711126639,0.0143931728606034,0.183671809210369,0.992021863294404,79.6503943136088,0.131365689719757,0.0718991460227897,0.380187760836002,501.122443053686,0.147955741715956,0.0732719096900274,0.666666563126044,0.552245767567099,0.693474829100144,0.00507975728752612,0.996478489269037,-9.36567275306857,0.04205743884548,0.126687120272255,0.200679244835976,-3.21472637901586,0.0562075846516982,0.112637768031348,0.227501997109433,1.12815474636168,0.0889211227294189,0.0877524260641032,0.993269790021399,18.325380370308,0.115062590454793,0.0757899690275205,0.74659195629626,-76.3507294970425,0.156732160197731,0.0636243626004565,0.425773009420585,13.1248078373024,0.206395018477592,0.0494113543512181,0.622652364353607,1.59387665140502,0.562637651516315,0.0105820532921384,0.73404727770245,-0.821747496710018,0.100602099994614,0.0820074207724816,0.999916007882834,-22.3917786575534,0.62771063896708,0.00767999809915084,0.913708977431371,0.576148395672168,0.792955006942724,0.00225593786560053,0.920127036358066,1.9854174958565,0.0354773961627663,0.13093628001757,0.218793746808815,-2.39846081386025,0.263379348561729,0.0401761838231614,0.545785572799917
"CHSP1_S32_M3_2_30;32",-0.0845797754427604,0.988583941566228,6.49853160476618e-06,0.996965150083979,-3.08675435844424,0.222634616824742,0.0475849881932135,0.477397619031456,-3.15852044590061,0.423882868752786,0.020746386085697,0.851779362349845,9.70639508362407,0.410561546643886,0.0219541928596321,0.73338134329536,-10.1900411138087,0.236912532471957,0.0434291657482663,0.899083776747346,-0.703832072772907,0.598541107720119,0.00935120306581765,0.992021863294404,46.1649877642287,0.133005846599038,0.071314147292458,0.382301892165728,319.789228514467,0.0865320867571664,0.101287200233403,0.573598922396307,-0.303468772551224,0.709807104695388,0.00452906504852561,0.996478489269037,-3.45858454637253,0.206298843055708,0.0510098060059554,0.460197116902102,-1.27572638927046,0.200175879499929,0.0523737244761727,0.454320243170521,0.561636338499041,0.149540959139884,0.0637943825113197,0.993269790021399,7.05001370426513,0.304574020088277,0.0329030315101528,0.866744062307772,1.42592179264569,0.964340352881406,6.55225586068394e-05,0.984739313608123,1.68807825388465,0.783316571136799,0.0023975973968615,0.942022209938551,-0.449107939479641,0.780391158904256,0.00246440595417363,0.877862925800306,-0.107246107398369,0.719112483434362,0.00409722398666566,0.999916007882834,-17.2391832702894,0.520560753829191,0.0134406314679018,0.88591899608072,-0.617027776967267,0.628620542887121,0.00763959301380353,0.845801204467995,0.707688346358445,0.209313453360022,0.0487967226191223,0.473360557445443,1.1739473954506,0.34834540511665,0.0284186257855801,0.620214496926629
"CHSP1_S41_M1_2_41",16.2248079321439,0.0231513345510768,0.150970976657881,0.971138153528671,9.8128623826677,0.00111688455140901,0.293960324010579,0.0271534571198626,-13.4946391457234,0.00458921895587069,0.231488327553755,0.37356103409503,-46.509639888834,0.000799852920988675,0.308119351145009,0.0610646333472044,24.1024716367306,0.0219828093350582,0.153392784540687,0.850525025134768,0.569022975641279,0.738093313888832,0.00378241872356865,0.993679388139269,-25.9703932714779,0.515067670023118,0.0137955421233653,0.751968230419508,-235.935504510821,0.349770227258086,0.0312857526533215,0.806916465879161,0.25092730130925,0.810018130008167,0.00189281360492758,0.996478489269037,8.70202120122393,0.00959002442637135,0.19739158202227,0.0947871164285096,3.3498110976958,0.00580319414832552,0.220734638533317,0.0678009068305683,0.283203940549955,0.569043687068429,0.010240538134491,0.996761900327642,-9.18922849495526,0.287357907628104,0.0352911855643784,0.856849033654711,17.1053782907671,0.674551202394374,0.0057636324314138,0.867280117364196,-18.4568027774114,0.0121412050220148,0.180949008168015,0.225887629569249,-2.47331542456246,0.217182530676834,0.0471869548707519,0.421606420796589,-0.221875812251163,0.553694396338111,0.0110713022453912,0.999916007882834,-52.1567144698081,0.122495997083761,0.0752035300232982,0.662622915308099,-2.41567328386761,0.132268439028655,0.0715762036363556,0.461997997607116,-1.15111849300346,0.101690767303205,0.0815077273392637,0.343945264175032,-0.975111297671592,0.544199008536216,0.0119852100985093,0.761122302526331
"CHSP1_S41_M2_2_41",3.66547277062993,0.295587568901006,0.0341280961808541,0.971138153528671,2.71994635957845,0.116950465331245,0.0774008304074263,0.341819577879044,-1.99408047437497,0.465322681971665,0.0173228581157205,0.862762643688313,-6.7024188363492,0.410830501921701,0.0219292504954,0.73338134329536,4.35812053255343,0.400210833740286,0.0222125273702135,0.916363155960674,0.0662831822253122,0.943165090565682,0.000172251847814735,0.998504588576728,33.456166813829,0.1143666156096,0.078462424090177,0.354794390616675,-115.880574064325,0.387874238677757,0.026742885550031,0.825810995492902,-0.270322509402865,0.631139297025004,0.00752842413649822,0.996478489269037,2.76278107300002,0.142148993865859,0.0681881548074215,0.382320304846375,1.17733458218856,0.0836266315987079,0.0934452645567336,0.289975508785496,0.19774281274656,0.401282806910704,0.0221127797893001,0.996761900327642,-5.60482137753543,0.169481089347407,0.0581499613918393,0.793174479852256,-9.13106876426329,0.678179604650853,0.00562861802817595,0.870428779534486,0.0639358693893985,0.986112410660676,9.61723315158208e-06,0.995782384128956,0.404353599522398,0.674418689805649,0.00558603043845804,0.815713181769848,-0.197792050416075,0.263115589536523,0.0389685442980051,0.999916007882834,-12.7524411143809,0.491308150184835,0.0154074961925848,0.881426030295204,0.32578202728566,0.711889251815224,0.00446143069562429,0.886209054550973,0.316476851390771,0.350502704614041,0.0272872865261603,0.609833389403133,-0.875954560473734,0.310566462885571,0.0331457668922898,0.59122454757408
"CHSP1_S41_M3_2_41",-1.90202959860764,0.739130275922113,0.00351375067476942,0.984033496280483,-2.61766291308039,0.28659127128712,0.0365404470762814,0.540646356603026,-3.91266273806791,0.304349935775455,0.0339938606964701,0.788267972119357,4.91375015389752,0.668116099866471,0.00600770055192103,0.879650802826547,-9.3697997897742,0.261305118594543,0.0392594722152237,0.906854201165541,-0.873903161795123,0.498678048732702,0.0153946078082691,0.992021863294404,42.7623871627721,0.151080556344161,0.0653363271934317,0.404667719320238,269.488732610544,0.135492376379569,0.0778156445880503,0.655764250550492,-0.3069519136372,0.697295918781183,0.0049476825113463,0.996478489269037,-3.36597355628983,0.203672264030341,0.0515892090001674,0.457748283666562,-1.21101329675305,0.209133707441818,0.0503937636539247,0.46094776334115,0.502453731585877,0.183545708096865,0.0545906683638376,0.993269790021399,7.42327781581597,0.262898353357626,0.0390033257148159,0.844575229925932,1.30916972670659,0.966167715496634,5.89755410882424e-05,0.985077283955583,2.24776835227685,0.704808798841088,0.00454515221959886,0.919854864751843,-0.452825244817136,0.771284535232515,0.00267871349330287,0.871951165376984,-0.0931628310505714,0.746710136522119,0.00330572106892394,0.999916007882834,-15.5523629874511,0.54939360980133,0.0116804522613051,0.890704111203001,-0.819531355269529,0.506080007845435,0.0143903889343999,0.786012723514411,0.573077789412995,0.294978867839762,0.0342127465487555,0.56271159085042,0.964112510028312,0.427060339791055,0.020466417411949,0.678272304374028
"CHSP1_S52_M1_2_52",11.5668851864804,0.424175699580986,0.0200695120984747,0.971138153528671,-4.64563445014368,0.459945798894192,0.0177404215038005,0.687977537534857,4.12547982972522,0.672905548020831,0.00582548446085246,0.92245686489734,56.1966810652657,0.047175188719858,0.121124199944013,0.309469238002268,34.9198540384843,0.0959330282478081,0.0842163159124074,0.856185097619064,-2.35011551099871,0.492744438901777,0.0158209607230606,0.992021863294404,116.237007641692,0.124559283775768,0.0744127111027956,0.3702662482464,-466.258727635044,0.36397067521969,0.0295182169306289,0.812730391501587,-0.573954998046992,0.775343813399477,0.00266651645210843,0.996478489269037,-18.8270908874906,0.00313072192394447,0.248789105238432,0.0541269158952932,-6.34713670749208,0.00680456737823315,0.213384134998811,0.0736690081927051,0.730847413199046,0.451431447140233,0.0178380449052795,0.996761900327642,-8.37102343527546,0.622581960811664,0.00766010798155987,0.97056045944746,-65.074419629552,0.405151205305211,0.0224609480456162,0.683692658952544,4.56097156477553,0.762676185553657,0.00289019817497918,0.934868036410083,1.9858887815798,0.615895794927543,0.00795687277614033,0.769956685471248,1.37147219889321,0.0545887014179512,0.110642615277156,0.999916007882834,20.1695085573849,0.761006230028684,0.00302820292123514,0.95075197297371,2.67434097520465,0.393137961903717,0.0236212235921489,0.714034001357531,0.488012119368971,0.728011074909224,0.00383168294685894,0.864708433395397,-1.61211635343395,0.603152938913751,0.00882077223944398,0.799629105841344
