"Accession","Coefficient_age","P_Value_age","R_Squared_age","Q_Value_age","Coefficient_alb","P_Value_alb","R_Squared_alb","Q_Value_alb","Coefficient_alt","P_Value_alt","R_Squared_alt","Q_Value_alt","Coefficient_ast","P_Value_ast","R_Squared_ast","Q_Value_ast","Coefficient_bp_syst","P_Value_bp_syst","R_Squared_bp_syst","Q_Value_bp_syst","Coefficient_c02","P_Value_c02","R_Squared_c02","Q_Value_c02","Coefficient_crp","P_Value_crp","R_Squared_crp","Q_Value_crp","Coefficient_ferritin","P_Value_ferritin","R_Squared_ferritin","Q_Value_ferritin","Coefficient_gluc_rand","P_Value_gluc_rand","R_Squared_gluc_rand","Q_Value_gluc_rand","Coefficient_hct","P_Value_hct","R_Squared_hct","Q_Value_hct","Coefficient_hgb","P_Value_hgb","R_Squared_hgb","Q_Value_hgb","Coefficient_lact1_res","P_Value_lact1_res","R_Squared_lact1_res","Q_Value_lact1_res","Coefficient_onset_days","P_Value_onset_days","R_Squared_onset_days","Q_Value_onset_days","Coefficient_plates","P_Value_plates","R_Squared_plates","Q_Value_plates","Coefficient_pulse","P_Value_pulse","R_Squared_pulse","Q_Value_pulse","Coefficient_resp","P_Value_resp","R_Squared_resp","Q_Value_resp","Coefficient_temp","P_Value_temp","R_Squared_temp","Q_Value_temp","Coefficient_totbili","P_Value_totbili","R_Squared_totbili","Q_Value_totbili","Coefficient_urea","P_Value_urea","R_Squared_urea","Q_Value_urea","Coefficient_uvascore","P_Value_uvascore","R_Squared_uvascore","Q_Value_uvascore","Coefficient_wbc","P_Value_wbc","R_Squared_wbc","Q_Value_wbc"
"A1AT_N107_H(11)N(7)S(1)",-2.74618988834533,0.285918648127479,0.0354988077326642,0.87372720105313,-2.56950657038137,0.0180295569319716,0.167494614710376,0.11612161511498,3.50444641587196,0.0394938715795106,0.129732705658018,0.368311625906658,10.9941254570571,0.0299717515761443,0.143073262358483,0.241768219171951,-5.76008896377465,0.125195324891327,0.0719048949731112,0.775278682801245,-1.41221314470732,0.0141259411361591,0.184585686463104,0.612917151192083,19.656271976832,0.149994696174917,0.0656731891816942,0.504716847047352,97.8683976914157,0.271908063864864,0.0429352466470374,0.634870267856253,-0.0128859694273552,0.971623605068179,4.14811026822576e-05,0.994177696947982,-0.524494032476713,0.669387672314047,0.00595900209978762,0.904157206698432,-0.152327792385215,0.733496736289888,0.00379308202211184,0.920206220026905,0.153532101260367,0.374697658832157,0.0247024987868905,0.909852857037998,4.31396330966618,0.149397141935754,0.063838010656199,0.515041936728071,-2.41833698505169,0.864279002800755,0.000957345340678671,0.97637408009559,5.58182762911671,0.0319676419232198,0.135835851558992,0.204546714686662,0.220862906113581,0.754915979400951,0.00308835210234363,0.897392449336263,-0.189662334443704,0.141212145771078,0.0663986537117395,0.999132892486436,18.0571867990033,0.123265552007629,0.0749069369755979,0.578313269230962,0.818905673720106,0.141647292698879,0.0683540276586761,0.541885791948619,0.575862772960082,0.0162663209913743,0.167422966993281,0.125236114600842,0.308696854287302,0.580134271722622,0.00998172877868747,0.995892677759284
"A1AT_N107_H(11)N(7)S(1)F(2)",0.486251559640355,0.828269628349348,0.00149249975796094,0.997770113269056,-1.40314293842807,0.142282656167215,0.0681440693069803,0.383707828258975,2.34278075459941,0.11283494028953,0.0791036958506815,0.521299613746551,12.5581756297062,0.00274380282836631,0.254690683849328,0.0791149458869868,-1.9517718013555,0.553694827696133,0.0110712782918604,0.93048994279377,-1.05980813401202,0.0373073544094973,0.136656405668506,0.645102481083625,20.1799467553635,0.0819187957116681,0.0944384139916048,0.398124461374896,97.2025597588652,0.205148395217157,0.0566907676359846,0.559643735992799,-0.298887558131102,0.331442654976559,0.0304477093122132,0.917903396796928,-0.181483682660936,0.863156439571398,0.000973398010109941,0.966303868526155,-0.0330147553645699,0.931372915928399,0.000243093281632855,0.979867064690368,0.340377280055015,0.017960319801256,0.162818309500296,0.573697592875405,3.45759841195103,0.181888845760027,0.0549939818458025,0.559511807628978,-8.79873818335453,0.465748054662686,0.0172901449304188,0.856995174985342,4.62557873679735,0.0401658739768943,0.125093095242639,0.226548557429541,0.468462511323431,0.441435094320609,0.0186324748311507,0.724101252002145,-0.0486774913151072,0.666834798784571,0.0058653385026329,0.999132892486436,14.9186953519645,0.137470287763599,0.0697599883831761,0.604751895583302,0.930390816675301,0.0479065835544673,0.120378805967855,0.357090302733299,0.501667173507666,0.0152579338904153,0.170391532415318,0.120937091229021,0.463772039458351,0.329113411382695,0.030737839053563,0.995892677759284
"A1AT_N107_H(12)N(2)",-11.8644516086178,0.00543709757080761,0.217469978745738,0.45211947179615,-2.1300422800451,0.276207289802617,0.038121106761139,0.544419668202147,0.177666630422564,0.953714774721715,0.000110435837539545,0.987204828719455,-0.861612876728659,0.924927118825373,0.000291037622874668,0.972077933371539,-7.0973438845596,0.28364312132913,0.0358296944595007,0.867660631101922,0.617126147157708,0.552927465990895,0.0118627139752539,0.909318756306345,6.63634771490149,0.783178787166929,0.00247931516752996,0.924209264443767,191.088144674796,0.214118825277767,0.0545630110418532,0.570254381452685,-0.607148436889491,0.331024852257075,0.0304995570255879,0.917903396796928,-2.54455409677741,0.228362106640563,0.0464518999925508,0.659179694378433,-0.960973314110459,0.210982756093039,0.0499970364990347,0.633084956097112,-0.360502823677385,0.230014588269767,0.0447003758020741,0.838842537562341,10.0603533230676,0.0508889366047769,0.113947355790204,0.367585580715452,7.66327635384995,0.755123831620874,0.00318384294886308,0.943847585163201,0.702184905989252,0.881463960121187,0.000705530642764573,0.958426389770386,0.972610541928653,0.429030100793685,0.0196566960576615,0.715686797034226,-0.0950960671953149,0.677393300298079,0.00547864975423846,0.999132892486436,32.8349294109764,0.106109809088646,0.0820316979320511,0.547415060154443,0.718012740451193,0.464270592274046,0.0174039697732821,0.787312965354366,-0.305271321812758,0.483799761063045,0.0154418871322362,0.731559059956189,0.734999072427114,0.447439408194161,0.0187414249937603,0.995892677759284
"A1AT_N107_H(4)N(4)S(1)",-6.02087386580203,0.0104405465580372,0.187883505633583,0.512332534669394,-1.57620677481105,0.134710360800037,0.0707142888393469,0.373923304523738,1.53221576722326,0.353506147985616,0.0278246620048784,0.738272793649241,0.16331196113808,0.973777683960675,3.54203221276159e-05,0.9893896503242,-4.38945666596598,0.223321667067373,0.0459767811665004,0.850695099370678,-0.0393307422456396,0.943770759231276,0.000168594408396174,0.994398320180907,8.60934851111207,0.509901009475281,0.0141353248616379,0.81346265130626,81.4580198927836,0.318987277053358,0.0354605858599019,0.676083622560773,-0.460591395642374,0.171463497797175,0.0594603081952267,0.848752014555767,-1.08914110801906,0.344831696197438,0.0288297018817615,0.748208335654371,-0.347978930069038,0.407833640755194,0.0222085012035569,0.76855195227552,-0.0535290018612099,0.746689955518371,0.00330626566357262,0.987615013070314,3.36848413989101,0.240100946926681,0.0428560777844046,0.62323432193437,-4.32364291343298,0.746014040448655,0.0034333181152372,0.941213557243538,0.288227801301243,0.910745027318998,0.000398795512239609,0.966055327485566,1.33392687609559,0.0410740241588487,0.124040139659586,0.311585533613267,-0.104233336807259,0.401620483432341,0.0220814368365457,0.999132892486436,20.3539835171155,0.0634353121585996,0.106782506157604,0.450828201237496,0.765010301600428,0.146022232803568,0.066928382880068,0.547839568456871,0.179128099159528,0.451445028382723,0.0178369837868412,0.709979552458445,0.137740085809166,0.794137792009176,0.00222967452081951,0.995892677759284
"A1AT_N107_H(5)N(3)S(1)",-5.82112894579708,0.02652518277161,0.14459884892621,0.579079016438719,-1.02394870735114,0.386902825363944,0.0242431995088521,0.646308526333589,0.30397895558722,0.86912121366805,0.000889671776103847,0.9684481346306,-0.27408288637581,0.960343390193901,8.1046280762947e-05,0.985823732698159,-0.60502585614994,0.880329879734155,0.000719193412599637,0.989896323466592,-0.0436365976356702,0.944291566571866,0.000165480950169121,0.994398320180907,-5.27798419153228,0.716436121918538,0.00431572854168888,0.896032414438732,68.199603460884,0.449276625802363,0.020598121565997,0.762088535435109,-0.872825778205608,0.0159098277233542,0.173461611298692,0.671702709049925,-0.429400221338303,0.738725168239699,0.00364040005349451,0.920664988284969,-0.167583274108512,0.720610858019259,0.00418434445335435,0.915823149517168,-0.247696176206337,0.168960270681981,0.0582879606320862,0.794853479529932,3.7329012698189,0.237444938209246,0.0433328461431654,0.620885120999621,-18.2181679855159,0.21323300338386,0.0495195335426056,0.720411565559148,3.66386524792317,0.190003809820406,0.0530564648596239,0.491130882965398,0.607000872849268,0.411871349308098,0.0211474317405742,0.702413612680174,-0.0486470845462763,0.723665271430846,0.00396012124698738,0.999132892486436,14.8433922963559,0.229999881302779,0.0461339177023548,0.708485941877986,0.178708496204466,0.76336404309557,0.00296700923830595,0.926354648921738,0.0567715144953316,0.829256046031386,0.00147514850272248,0.929341659955825,-0.178464077258694,0.760527492696545,0.00304071087416005,0.995892677759284
"A1AT_N107_H(5)N(4)F(4)",-5.1818498776099,0.112319219157432,0.076904115894285,0.761541631117615,0.119327483446807,0.934249837184435,0.00022309592637779,0.97939415790291,2.25117848904087,0.311183052192021,0.033062811595385,0.713407430934814,3.79076299207537,0.570319697269247,0.0105050871861747,0.832456725263397,2.08265587148227,0.670766038354654,0.00571955702594557,0.967456208621177,0.651072516038595,0.385074955564866,0.0252454226952282,0.863074640900275,2.90257274634203,0.869504362480507,0.000884425633959676,0.955118320860445,-31.9189685289291,0.763516509671288,0.00328568421992723,0.929040670118302,-1.27508185714979,0.00299051541908135,0.250842734168229,0.494089127797689,0.719592749164848,0.645162340037803,0.0069274801017995,0.894087081159222,0.307216740414371,0.588902534705004,0.00952868533831058,0.858365009920094,-0.16886131883692,0.447067836708773,0.0181815181183001,0.924405623600532,-0.525919376341278,0.892708236107851,0.000577287407730068,0.9700292044925,-28.7420421826998,0.102857895346256,0.0835178933237995,0.601158607881165,0.0532854956360368,0.987709777083261,7.53194044409666e-06,0.996247246887252,0.786802507090303,0.383199226282921,0.0238473433207439,0.681426751828386,-0.157319936380244,0.345982434915681,0.0277966145447016,0.999132892486436,12.3714737325466,0.413143506334637,0.0217157096232855,0.834217160371193,0.328840235430544,0.648053674922834,0.00680731024989369,0.881008478840963,0.122074533065257,0.703798891913518,0.00457777517308837,0.869622012130552,-0.734269869114384,0.298027910007317,0.0348788426452686,0.995892677759284
"A1AT_N107_H(5)N(4)S(1)F(2)_1",-6.0881885548486,0.216832626103586,0.0472571090588745,0.824740379572448,-3.64481677431139,0.0855455717213345,0.0923539104711432,0.285073890746001,2.66819066919051,0.425443193283786,0.0206085223667655,0.787323976834461,16.1386776822166,0.100799406712397,0.0844842013552114,0.430127255817763,-5.40398352039023,0.460474121091631,0.0171421948779169,0.917673091811432,0.19786481577818,0.86207882630502,0.00102243362555739,0.977063237950962,33.322168464324,0.203086578501919,0.0517195594118356,0.569849224339098,-29.5070191537551,0.86438491989458,0.0010600227116004,0.960760439064181,-0.472197666933119,0.493349789969746,0.0152639268863227,0.935571076733474,-4.63146940816849,0.0415024241680271,0.127330527798521,0.405361393210721,-1.67171705224969,0.0433796229182288,0.125187794015709,0.411059323376871,0.269085412625874,0.418599352410409,0.0205523331359274,0.920778187539364,-2.65324210937949,0.64933947416943,0.00654061423701414,0.875483156245876,-66.6688163626856,0.00919145266798839,0.199380639926321,0.303097343179585,1.89837128769857,0.713958119217427,0.00425561374570608,0.89458995744403,0.979178465837162,0.469865823067361,0.01644156953023,0.739432232797891,-0.164984883383485,0.511162379425536,0.0136089218634558,0.999132892486436,45.8883393186579,0.0372493525036928,0.132565050926558,0.357906366014503,1.13672941343755,0.289622614636028,0.0360921745373701,0.675622194414096,0.458359920986502,0.337899189565125,0.0287295364978127,0.615503201238675,-0.885781559072888,0.404511628283197,0.0225214905493756,0.995892677759284
"A1AT_N107_H(5)N(4)S(1)F(2)_2",-4.93398139511412,0.210683489596502,0.0485115410805506,0.820604229332169,-0.859672234167229,0.620604749884962,0.00800005479131006,0.815471080339755,0.530634801397638,0.843964131360615,0.00126919357607747,0.961797110718401,-1.33069828541722,0.868778337361313,0.000894379993522248,0.951156522338202,4.16738568327786,0.476859317594859,0.0159340025172111,0.917673091811432,0.23769969449359,0.792645674725733,0.00233942782492681,0.96261476126827,16.9397255749869,0.423137528217657,0.0208125033377475,0.76558389468801,-109.752106188577,0.390941083085375,0.026403763016626,0.726866213235773,-1.14017447293638,0.0328969313965682,0.138574877887334,0.75167068209985,-0.448419393713011,0.811711803299586,0.00185860451757125,0.953511882815427,-0.104321827755958,0.879028601538044,0.000759119401082487,0.968773918838344,-0.413719206317586,0.114697487721118,0.075936623305834,0.728768244130709,-1.93683763219934,0.678257968505897,0.00544766379061958,0.889491884983089,-46.9844290077373,0.0237943664641164,0.154194426908001,0.408668244021199,-3.40890439755149,0.408531229019999,0.0214480902029589,0.700484910990198,0.716286705840276,0.508941142243248,0.0137515750011451,0.764524558428087,0.0163267903587649,0.935431814555507,0.000208303294832856,0.999132892486436,15.4700426793533,0.394775564401739,0.0234601432187637,0.828574987631098,0.309201278385402,0.721450552911419,0.00415819344567134,0.911934737534765,-0.11032258401694,0.774523921663953,0.00260137698249023,0.902221862515816,-0.893526614471018,0.292412301340291,0.035684705858274,0.995892677759284
"A1AT_N107_H(5)N(4)S(1)F(3)",-9.39929897550022,0.0349413092153334,0.13165270874215,0.607472544212135,-1.9078055642246,0.337676021850149,0.0296840635323786,0.601512775309557,-0.422680219033772,0.891771670823604,0.000606719876201214,0.971565344746191,-2.91244027206964,0.753491512186988,0.00322778727801637,0.909751614890089,-10.4186548636891,0.118391927311814,0.074474845103105,0.773309485614886,-1.01900634416797,0.357165146956641,0.0283260029314604,0.846666336728619,23.0215898181286,0.343721124313409,0.0289607744929131,0.707610543947014,224.650135843176,0.13292685365816,0.0788061760867704,0.456223556019095,-0.187633402172546,0.768843236352316,0.00282741887621631,0.969490641729865,-0.85543540923552,0.693011815307562,0.0050958968592976,0.905362211628832,-0.470216266557986,0.550445507668065,0.0116193807430361,0.841381032230747,-0.153637597109018,0.618709933805704,0.00783111754905784,0.971241031551224,6.24686089391554,0.242801515641528,0.0423775995222057,0.628660708212549,24.0248844418348,0.332032500788556,0.030374655028393,0.791491332503258,0.334429091295781,0.944401188487129,0.000154367509238942,0.979673199131591,1.63685610225873,0.187257122068287,0.0537017549917324,0.51950859652989,-0.196202439612183,0.397193602812891,0.02249531755014,0.999132892486436,32.4552530970647,0.115986644433784,0.0777939108357486,0.57179437936447,1.17326576339085,0.235383389061831,0.0451068908156561,0.636108154437376,-0.0385218104374691,0.931111587858072,0.000237179220162619,0.971075925809605,2.41855450989431,0.00967598607419838,0.196973074877185,0.955799030293604
"A1AT_N107_H(5)N(4)S(2)_1",-3.53362238553685,0.295986994558263,0.0340726664331076,0.877629707173171,-2.09407799460675,0.150107460295606,0.0656380843638073,0.391988093565437,2.19951834646979,0.333828164870979,0.0301532837207334,0.726668258808356,4.95413465420868,0.467692356125837,0.0171412119415467,0.761388275331194,-2.8230205868214,0.573400060511185,0.0100124733124954,0.936803428231115,-0.543845798814443,0.486282161442448,0.0162949726275319,0.893687675487169,15.771018436492,0.380035892888579,0.024944458967187,0.733727377277153,-117.511716935298,0.311200145747041,0.0365988472062888,0.671358023762742,0.21182152001737,0.652784329480647,0.00661340422123516,0.960179726614056,-1.53508407267396,0.334115841815851,0.0301179616346306,0.742039601274212,-0.510222382479311,0.378453224946827,0.025108557274074,0.750776349857144,0.0117074238526199,0.95915103260351,8.32680490744937e-05,0.996465982595562,-1.49249733496711,0.708418724703129,0.00442962321196263,0.899877344599784,-61.7290309528166,0.000182086345860807,0.36802957433319,0.167201835468186,1.7445238659295,0.621860138907131,0.00769181100987716,0.842361975870915,-0.766530642858747,0.407240696883215,0.0215652001095742,0.699684358805913,-0.161328195889108,0.345509909233865,0.0278503624540207,0.999132892486436,29.3171910158641,0.0518970248563696,0.116502535965863,0.42698510271049,0.670410532972429,0.360570024866854,0.0270300479479508,0.724582224696686,0.341941563118933,0.294918854565753,0.0342211041428908,0.576884728613795,-1.06149188968431,0.137828724005855,0.0696375569141335,0.995892677759284
"A1AT_N107_H(5)N(4)S(2)_2",-3.52254857361162,0.261188119080598,0.0392783559619776,0.854310588054278,0.0793235662587145,0.954248237515618,0.000107902197753831,0.983835470360947,-0.163900811401072,0.939023112025401,0.000191821498879281,0.982429537965012,0.497619054281451,0.938030049019838,0.000198132423256717,0.976194412441875,3.78008607551209,0.415494341124385,0.0208252456785813,0.909453229389214,0.0361087851210708,0.959905980106839,8.56528598425105e-05,0.995549894847089,10.0896312291619,0.54911554506888,0.0116966321812358,0.824445918489128,-87.354024996665,0.381534141778023,0.0274558326742064,0.721083783773045,-1.08773322187989,0.00911039520160709,0.199795328999245,0.647466362431456,-0.616173387838705,0.680061257514057,0.00555933385996131,0.904533552235981,-0.109976222868833,0.839934437954918,0.00133646005402849,0.958795279216331,-0.157407870260731,0.456290145068083,0.0174615208175708,0.929809489485539,-2.16492171397832,0.558404748773928,0.0108117880806619,0.827672916152585,-40.2007644877128,0.0142129369105127,0.17882492906578,0.355065005728081,-1.10324886305534,0.737174078362017,0.00356857826384382,0.901138224650449,0.619556643623878,0.471212140333793,0.0163429315417648,0.739432232797891,0.0781595889207784,0.624342379890555,0.0075831265640498,0.999132892486436,7.82601253031662,0.589249675893133,0.00951102624469214,0.912248920628438,-0.0533789991637175,0.938313801680205,0.0001963186902947,0.986162542204438,-0.0797213026402282,0.794192839905901,0.00215780641377572,0.9113760818742,-0.549538753987905,0.416788162632827,0.0213826955188555,0.995892677759284
"A1AT_N107_H(5)N(4)S(2)F(1)",-7.23121060338863,0.106313158509709,0.0794464879834391,0.758171002382387,-2.45485092476537,0.209398846606039,0.0503366317182924,0.474871526435652,-1.34137840278639,0.661670603243153,0.00625814710412756,0.907211289841301,-4.53478719899436,0.620285363960728,0.00801462944114032,0.856184971492716,-4.61913891126317,0.491262980365141,0.0149252688731687,0.920775060274608,-0.341323239454256,0.74707190496453,0.00351896459069156,0.951909873690506,-8.84686732212149,0.714412601942757,0.00438023438393635,0.895684493761586,170.290503446308,0.317467608237822,0.035679947943184,0.675322749980477,-0.0205575444003708,0.974022836676518,3.47609065038328e-05,0.994177696947982,-2.87469897109978,0.17340863640073,0.0589399418833892,0.60574337326108,-1.20205944153086,0.116042301064193,0.0777711186936865,0.539352318079849,-0.555426498324202,0.0623989829509408,0.104350788033744,0.657244998979781,5.98560148956543,0.258786876168139,0.0396681632692761,0.64144287646727,30.1727353120652,0.215386874446661,0.0490678330043034,0.722371194450031,0.492693757905777,0.917369724328959,0.000341598324082016,0.967619032157538,0.695029710495501,0.576123155435031,0.00987161085331873,0.805108443880895,0.0352215726828717,0.878695468121482,0.000739119433785798,0.999132892486436,25.838640788697,0.208640444615378,0.0505002707116675,0.686940849913837,0.427702123704168,0.66471252608108,0.00613919860773625,0.886879106014644,-0.497940186123249,0.254321416019764,0.0404046569482444,0.536770546253696,1.48173033116467,0.121167319942703,0.07572028147582,0.995892677759284
"A1AT_N107_H(5)N(4)S(5)F(1)",-1.11879841258337,0.720112341541587,0.00406688989101744,0.981434074698196,-0.452341232621861,0.744828912928964,0.00346653371916266,0.89186031577993,-3.68145032089057,0.0799475113849919,0.0956115168310091,0.472801533395088,-4.1902841279722,0.513776936905362,0.0138798808638785,0.791955051738411,-1.50998276722383,0.742851313486258,0.00341075204000825,0.976926865264805,0.485414406962342,0.504636701167556,0.0149748310955607,0.899490930286341,19.1247351389035,0.255387126133063,0.0415181842121483,0.624102987598697,94.1547896871454,0.345342460016949,0.0318563479378861,0.694052472057467,-0.0986000179305636,0.823908062498111,0.00162192877506735,0.973827695744671,-1.04369930033477,0.486379386040498,0.0157581384602802,0.825723158673366,-0.486695932706402,0.371329393963185,0.0258589605259335,0.747905518398413,0.192491405076945,0.354880191547845,0.0268022513702106,0.904838608430022,-3.08310386607675,0.397074460877607,0.0225065461843833,0.73676960521175,-3.79140719968097,0.826628468820516,0.0015714390633026,0.967176425909215,-0.846014993836034,0.794375637363732,0.00215389128692828,0.924715158772466,1.78880882249176,0.0293594544561717,0.13983477620131,0.275553450126259,-0.202592933208798,0.193307564347456,0.0522939884533048,0.999132892486436,-6.45200103872805,0.658422781948884,0.00638663954851191,0.934160487327658,-0.304413874554867,0.660407606085309,0.00630793089397171,0.886327718986333,0.131995322271808,0.661370756864124,0.00607155870811929,0.847953424508218,-0.311246215679594,0.648797722660544,0.00677658996529625,0.995892677759284
"A1AT_N107_H(5)N(5)S(1)F(3)",-3.29860265990221,0.322967426483724,0.0305314620918081,0.882956893450058,-1.94600206145393,0.196982825696007,0.0531037917818658,0.461449965935721,3.58780375820823,0.122600212657119,0.0751632492405053,0.533641052347038,-2.57950759427125,0.715246138638027,0.00435359756764965,0.893855313795448,-0.0323238256081512,0.994796925863359,1.34983454099023e-06,0.998755893155903,0.073902782702778,0.926225322667645,0.000290554337899869,0.989667247820099,-17.8299427103557,0.336151161054429,0.0298691768317949,0.703357911607288,15.1010157874626,0.895813296085483,0.000623281043503103,0.97415001721231,-0.065261479618854,0.893433782999522,0.00058812208530025,0.982554556370027,-1.00008517343288,0.544358325869627,0.0119757844488183,0.853324265650492,-0.330414518278618,0.582371760399653,0.00986483302296597,0.856111410972671,-0.199359965378403,0.373465280877419,0.0248286639939764,0.909852857037998,1.80630890351767,0.646066414776757,0.00667183732995432,0.87371580108589,21.81539565866,0.246543613752156,0.0430624502504844,0.746695647234671,-1.90410956275634,0.5849708732577,0.00942280901860467,0.824358953698544,-1.24172218653893,0.169321337783031,0.0581922405054733,0.500648005097342,0.00517656954445881,0.97568542256757,2.94860195479882e-05,0.999132892486436,23.4905387555409,0.136560928012623,0.0700721380805145,0.602681097717379,0.0300855043125239,0.968537998308122,5.09974544105663e-05,0.992529886186622,-0.172020260046953,0.595506219100696,0.00890576392084455,0.809620658505232,0.55278686755395,0.460555280241449,0.017692709570971,0.995892677759284
"A1AT_N107_H(5)N(5)S(2)",0.253269669930494,0.954311033063554,0.000104190887840676,0.997770113269056,2.88009036841839,0.129241478525285,0.0726684593174675,0.36641762460614,-3.97145870243804,0.178777291664693,0.0575364509476144,0.592719702550221,-22.3563872609944,0.00827280648520103,0.204302034169458,0.129615088859681,10.0256718125195,0.116622582915955,0.0751688268850011,0.772495291487596,2.32795298690388,0.0149661395743856,0.181766587381252,0.629861628030206,-56.0005032667464,0.0127219416344981,0.184078048350338,0.187285155062146,-67.736480073859,0.663533832783808,0.00685732774275032,0.87902514163339,-0.425389434692719,0.488442261178736,0.0156106805895009,0.935571076733474,1.6052127904203,0.440985529298431,0.0192748052583195,0.800140630001755,0.398637544954041,0.600077566715117,0.0089706244752716,0.86317106210668,-0.570964154510241,0.0468043721007995,0.117888357583018,0.631256345036227,-4.21003494481899,0.413746736692972,0.0209801496876276,0.747912378740101,27.9411426266492,0.240628599848816,0.0441322080183619,0.743236889838644,-11.1192161441206,0.010877347210721,0.186003297276208,0.12921160000747,-1.5261425971429,0.199587754809408,0.0508841123543599,0.532985820617122,0.11591502863058,0.602806529962369,0.00855829622293696,0.999132892486436,-24.5952378200559,0.220624638757824,0.0479906077154184,0.699862968325717,-2.14038330927014,0.0205404372618829,0.161254484366721,0.241907663981375,-1.26419534614308,0.00134116675795504,0.2784300661527,0.0307616417221133,-0.446283858744658,0.638613219917497,0.00720437078164629,0.995892677759284
"A1AT_N107_H(5)N(5)S(3)F(1)",3.80106168087315,0.325189076691344,0.0302566434826483,0.882956893450058,-0.250072491524679,0.882165584772674,0.000719987746773736,0.959172847336542,-2.40823490133377,0.353691466050555,0.0278035467632627,0.738272793649241,-5.36746240723127,0.490334683298572,0.0154762952332763,0.774759334006877,9.4326133963383,0.0927499509968897,0.0857871851584914,0.753690877213332,1.2285436483754,0.154012981709032,0.0665486120479551,0.72051885625174,6.66587346457575,0.746218223075288,0.00342761324398114,0.90895730363958,15.8121024265937,0.90573395976188,0.000509733484829139,0.976137202056332,-0.689621446756608,0.193491352261665,0.0539174690944803,0.860379022678083,-2.53698036960947,0.157920181114886,0.0632730150309268,0.592944540464262,-0.817904161082511,0.212717365367105,0.0496284433496518,0.633629706909018,-0.121912379476761,0.639752619026267,0.00692941208332086,0.976175046945892,-1.27636215735874,0.779446937184197,0.0024861799726056,0.929595699921292,-24.9018990477108,0.230345239741739,0.0460671991939892,0.737923209295489,-4.20183532186645,0.294746938311014,0.0342450572777288,0.599677630660415,-0.78112825370359,0.459891759598052,0.0171863721326017,0.735042199714296,0.0715972946568611,0.715441777794823,0.00420967520716389,0.999132892486436,-6.23600234903847,0.724812911566485,0.00405439705225127,0.951491835053062,-0.541141721566523,0.518919826890565,0.0135459749345319,0.818594537482935,-0.242828930875939,0.516912067092889,0.013244517923188,0.755621293575522,-0.97459286414386,0.23514239198244,0.0451522806850018,0.995892677759284
"A1AT_N107_H(5)N(5)S(3)F(2)",2.09732686165107,0.524621477670645,0.0127667140172564,0.94964318619527,-1.62383371730784,0.352834789483361,0.0279012799205686,0.615493480882561,3.51681940304553,0.191058556115953,0.0544942142684293,0.609553690642382,10.8142372629286,0.177991663392427,0.0577389024050089,0.52188591253459,1.95349759263075,0.6881789866958,0.00509941182770991,0.970124181375984,0.0899128388406887,0.921842368060739,0.000326211980350314,0.989667247820099,12.8221969996727,0.549813969079163,0.0116560210999115,0.824445918489128,169.1331990334,0.183714232289545,0.0622287979937483,0.535987509026271,-0.851178351670935,0.121754204723524,0.0754912943682212,0.848752014555767,-2.08644663604797,0.268559785453845,0.0393320544947726,0.695804085557132,-0.657732087645122,0.339229599695711,0.0294965776912984,0.731625552078577,0.136098605072349,0.537956851499928,0.0119686205700274,0.958990706401516,4.43087459210147,0.247708175549204,0.0415240417858153,0.634194471809824,-19.8704717738585,0.36121792618512,0.0269582056857937,0.802230760633117,-1.13368438771387,0.741247541884907,0.0034549371513085,0.90243039176484,-0.785914398616878,0.380544119960896,0.0241115975843362,0.6804672195496,-0.0592730630674789,0.722379277663544,0.00399858271535336,0.999132892486436,21.9551948668469,0.229716568354023,0.0461887365544419,0.708485941877986,0.760722185885641,0.383358343680439,0.0246030045899926,0.74118343932963,-0.0278854752690906,0.930407738339755,0.000242062424835257,0.971075925809605,-0.697199191320416,0.418396480237407,0.0212370769231556,0.995892677759284
"A1AT_N107_H(6)N(11)",-2.71181447966547,0.341883914629418,0.0282660385861876,0.884381226284318,-2.62595264211969,0.0331551689347451,0.138196923409019,0.169111548368579,4.36416099822761,0.0215556578617775,0.158940790283794,0.33030640039497,15.8031712047119,0.00438778436623837,0.233533294375915,0.0905141596950425,-5.47246121011177,0.190255756683571,0.0529977967304184,0.825509714789135,-0.728057636242926,0.268143983344304,0.0407065723060371,0.812115723251448,33.7277396317159,0.024519369362386,0.15275079778201,0.245909587619842,116.559232801804,0.246449126669352,0.0476630466468411,0.606027406761287,0.211782438026733,0.60251867961711,0.00885154739535967,0.952183135957803,-2.19780436125,0.104722843731152,0.0826596781934842,0.550129593412214,-0.778006235903117,0.115079631752769,0.0781669751744397,0.538445077221772,0.429571494088446,0.0199563063957929,0.157908593401398,0.583454235156453,1.82303022358709,0.587255984001126,0.00930907534826599,0.842264845529799,-11.064692825849,0.485350818526459,0.0158320418160277,0.858047295518282,3.22243139382891,0.275984567327838,0.0369676024156461,0.585846477837735,0.690185174165124,0.375441486663515,0.0246266224867219,0.678770319879604,-0.187182802596746,0.191062040756512,0.0528106287959706,0.999132892486436,25.1464025653964,0.0537960121602427,0.114761653606221,0.429699701486175,0.9607036530257,0.124806845234069,0.0743187585468033,0.510133890590348,0.523014354509113,0.0521763305820331,0.112770784084767,0.240302608557699,-0.00622730974158777,0.992106035717627,3.20896887982064e-06,0.998920053473657
