"Accession","Coefficient","P_Value","R_Squared","Q_Value"
"A1AG1_CANL_H(7)N(5)S(2)F(2)",105.688789900453,0.000229984993876896,0.358885684853717,0.0387110741693591
"A1AG1_CANL_H(7)N(5)S(3)",42.7130751742616,0.0487296320142493,0.119553492007497,0.331769486847194
"A1AG1_CANL_H(7)N(6)S(3)",30.0572262406658,0.099112322905551,0.0852915979223787,0.433088945780434
"A1AG1_CANL_H(7)N(6)S(3)F(2)",-23.5362143480918,0.158628553507554,0.0630648847414166,0.522307475085906
"A1AG1_CANL_H(7)N(6)S(4)",13.8848840339555,0.304795497882699,0.0339323552034894,0.684870548910686
"A1AG1_ENGT_H(4)N(4)S(2)",33.7840821673503,0.0186754764970407,0.165811933253106,0.222117032148805
"A1AG1_ENGT_H(5)N(4)F(2)",35.856169386171,0.00735472682936975,0.209777838294494,0.149341296907223
"A1AG1_ENGT_H(5)N(4)S(1)",31.002071386506,0.0197739430329771,0.163076617371828,0.226726845457133
"A1AG1_ENGT_H(5)N(4)S(2)",27.0503152701818,0.0445786973050088,0.123866929674962,0.321761849501676
"A1AG1_ENGT_H(5)N(4)S(2)F(1)",6.8342945364979,0.629543303645338,0.00759875006477252,0.861185265078664
"A1AG1_ENGT_H(5)N(5)S(2)",28.8601975674269,0.0259670533719718,0.149989385602574,0.255017227484664
"A1AG1_ENGT_H(5)N(5)S(3)F(1)",11.0343197027393,0.453517763729317,0.0182496365810079,0.786601315716459
"A1AG1_ENGT_H(5)N(6)F(3)",28.3089998701202,0.149450452727366,0.065843020571718,0.510616157688953
"A1AG1_ENGT_H(6)N(4)S(2)",59.4608951948625,0.000696383772527102,0.313924902017563,0.0665996116998647
"A1AG1_ENGT_H(6)N(5)S(1)F(2)",38.9967730127632,0.00531870921230077,0.224740864150357,0.134442797213644
"A1AG1_ENGT_H(6)N(5)S(2)",30.5783848646521,0.012600390908178,0.184532286722954,0.188022854402883
"A1AG1_ENGT_H(6)N(5)S(2)F(1)",-2.94802344262754,0.822500135444013,0.001648387730647,0.942560068068738
"A1AG1_ENGT_H(6)N(5)S(2)F(2)",21.300543977535,0.0566759782962801,0.112235898207323,0.353846463903185
"A1AG1_ENGT_H(6)N(5)S(3)",27.8200748534218,0.0135421008482688,0.181118823709597,0.19373473741168
"A1AG1_ENGT_H(6)N(5)S(3)F(1)",1.52062987104235,0.889918922155356,0.000627798065419571,0.967748907430194
"A1AG1_ENGT_H(6)N(5)S(3)F(2)",7.09204113622906,0.378043713413874,0.0251511704477658,0.739290676649646
"A1AG1_ENGT_H(6)N(6)S(3)F(1)",14.3011512222495,0.289964232680217,0.0360420178879093,0.671901912391891
"A1AG1_ENGT_H(7)N(6)S(1)F(3)",-1.34140704767511,0.910212237267877,0.000416816304413772,0.973105908993319
"A1AG1_ENGT_H(7)N(6)S(2)",21.5777537659422,0.05189069122633,0.116508448598046,0.336703991236584
"A1AG1_ENGT_H(7)N(6)S(2)F(2)",31.9274754695591,0.0180196495176846,0.167520879608063,0.222117032148805
"A1AG1_ENGT_H(7)N(6)S(3)",31.5901552071777,0.0181595593528651,0.167151271484958,0.222117032148805
"A1AG1_ENGT_H(7)N(6)S(3)F(1)",9.03367622995048,0.594084191391513,0.00926726140528776,0.849166362005329
"A1AG1_ENGT_H(7)N(6)S(3)F(2)",10.1071998189813,0.144065044873647,0.0675604058306986,0.504351821395159
"A1AG1_ENGT_H(7)N(6)S(3)F(3)",-2.16550431469203,0.853469579363396,0.00111763704938447,0.955424273132332
"A1AG1_ENGT_H(7)N(6)S(3)F(5)",52.594052967679,0.000223705225997221,0.359975722715594,0.0387110741693591
"A1AG1_ENGT_H(7)N(6)S(4)",29.2006340551386,0.0225401919129463,0.156796675020656,0.237519372795291
"A1AG1_ENGT_H(7)N(6)S(4)F(1)",2.85567917343895,0.681440318270033,0.00550887201307664,0.886947373733467
"A1AG1_ENGT_H(7)N(6)S(4)F(2)",2.05253868335747,0.772941159887115,0.00272539425694945,0.922409529477882
"A1AG1_ENGT_H(7)N(6)S(4)F(3)",3.52594397749535,0.667914021175133,0.00601546117323186,0.880242087464316
"A1AG1_ENGT_H(7)N(7)S(3)F(1)",-6.38894610521901,0.750428779848015,0.00331113060555746,0.915627517462488
"A1AG1_ENGT_H(8)N(7)S(3)",33.134416781486,0.0200235142333733,0.162475864668293,0.227113067099825
"A1AG1_ENGT_H(8)N(7)S(4)",31.5537036487737,0.0320670141109764,0.139809694250551,0.275383664038752
"A1AG1_ENGT_H(8)N(7)S(4)F(1)",15.3447235207801,0.16029708814144,0.0625786159857627,0.525518492638332
"A1AG1_ENGT_H(8)N(7)S(4)F(3)",10.304344557289,0.371379537700084,0.0258536102443111,0.733909785109614
"A1AG1_ENGT_H(8)N(7)S(5)",7.92750057366635,0.44133594584901,0.0192455438472726,0.781306253870367
"A1AG1_ENGT_H(9)N(5)S(1)",-10.4632167828733,0.504649954551639,0.0144866853276085,0.814744821501503
"A1AG1_FFYF_H(7)N(6)S(3)F(2)",4.48521388284296,0.80965946161849,0.00190010027462472,0.938580444763252
"A1AG1_FYFT_H(6)N(5)F(6)",44.1787797560635,0.0027381394127069,0.254782844263876,0.103112366292849
"A1AG1_FYFT_H(6)N(5)S(2)",-6.44916999446443,0.613654970202403,0.00832091419509249,0.857906389882465
"A1AG1_FYFT_H(6)N(5)S(2)F(2)",45.9612400541507,0.0555165419976508,0.113236860680757,0.349198219321547
"A1AG1_FYFT_H(6)N(5)S(3)",16.6205043910596,0.311300596675902,0.0330470207677709,0.688183538263029
"A1AG1_FYFT_H(6)N(5)S(3)F(1)",22.2689781361254,0.0743006279008954,0.0991433468285733,0.388393841250892
"A1AG1_FYFT_H(7)N(6)S(1)F(2)",11.108859106359,0.697688405463458,0.00493422908800228,0.892347650453551
"A1AG1_FYFT_H(7)N(6)S(1)F(4)",37.3673313866052,0.0372990019404311,0.132500586875099,0.291736431534078
"A1AG1_FYFT_H(7)N(6)S(2)",11.8799078042416,0.524100824491186,0.0132153144820443,0.822334188320354
"A1AG1_FYFT_H(7)N(6)S(2)F(2)",42.8491962209559,0.04920414366285,0.119083989029349,0.333056051106584
"A1AG1_FYFT_H(7)N(6)S(2)F(3)",12.5963006440126,0.530798536063023,0.0127962074963016,0.824713945135147
"A1AG1_FYFT_H(7)N(6)S(3)",53.4401921236247,0.0287338777901504,0.145108776696023,0.26705227738092
"A1AG1_FYFT_H(7)N(6)S(3)F(1)",-74.2342876371225,0.0144287369007749,0.178109320006216,0.19835904097975
"A1AG1_FYFT_H(7)N(6)S(3)F(2)",17.7411899286204,0.306755236071701,0.0336631617141882,0.685044532977783
"A1AG1_FYFT_H(7)N(6)S(3)F(3)",12.6992542673687,0.399328873609371,0.0230171443111656,0.756861478232208
"A1AG1_FYFT_H(7)N(6)S(4)",-11.8770256651099,0.250087049906354,0.0424359527660417,0.627155128728212
"A1AG1_FYFT_H(7)N(6)S(4)F(1)",3.47392441546998,0.771571296677147,0.00275927391303878,0.922107067449083
"A1AG1_FYFT_H(7)N(6)S(4)F(2)",10.8024560232687,0.314834869460175,0.0325757120925853,0.691013406125973
"A1AG1_ITGK_H(5)N(4)S(1)",28.8541988566887,0.0516569485820691,0.116727162079088,0.336703991236584
"A1AG1_ITGK_H(5)N(4)S(1)F(2)",13.0427857307505,0.362895358334029,0.0267730030882147,0.728666411166829
"A1AG1_ITGK_H(5)N(4)S(2)",6.9172015248989,0.540437026550713,0.0122092413200431,0.828549209734812
"A1AG1_ITGK_H(5)N(4)S(2)F(1)",11.7432063104978,0.588318667319756,0.00955843397680654,0.84695345606621
"A1AG1_ITGK_H(5)N(5)F(2)",-9.25680508404976,0.363665773869275,0.0266883268705916,0.729411618895094
"A1AG1_ITGK_H(6)N(5)S(1)F(2)",20.9173086938598,0.159839828866974,0.0627113268963231,0.525063231750372
"A1AG1_ITGK_H(6)N(5)S(1)F(3)",2.14251785211494,0.907088971935201,0.000446446215399367,0.97233703167737
"A1AG1_ITGK_H(6)N(5)S(2)",25.8997245786562,0.184265745229091,0.056149044728903,0.554101030714556
"A1AG1_ITGK_H(6)N(5)S(2)F(1)",-7.50489227817806,0.740799197836266,0.00358079413301173,0.912286515801875
"A1AG1_ITGK_H(6)N(5)S(2)F(2)",15.8711734181274,0.186337931991634,0.0556371175614189,0.556106395617585
"A1AG1_ITGK_H(6)N(5)S(2)F(3)",-15.2592820798051,0.283356999221156,0.0370251812720559,0.664270892881686
"A1AG1_ITGK_H(6)N(5)S(3)",8.33997066697927,0.51527915107547,0.0137817580292903,0.817775821237688
"A1AG1_ITGK_H(6)N(5)S(3)F(1)",-7.72352340055734,0.468090949030597,0.0171107996139589,0.796815013560175
"A1AG1_ITGK_H(6)N(5)S(3)F(2)",2.56440802490379,0.821747979262351,0.00166261483075566,0.94238253845554
"A1AG1_ITGK_H(7)N(6)S(3)F(2)",19.7218841750051,0.188626300074352,0.0550790988495708,0.560152034300572
"A1AG1_ITGK_H(7)N(6)S(4)",35.5782455479483,0.0117693065570263,0.187756828465937,0.182078095558702
"A1AG1_LVPV_H(10)N(6)",22.6448333273074,0.402910274222444,0.0226736727262532,0.75879549011685
"A1AG1_LVPV_H(4)N(6)S(2)F(2)",-9.00779185060197,0.504142265244849,0.014520982124249,0.814744821501503
"A1AG1_LVPV_H(5)N(4)F(2)",19.7458177483469,0.0860497788342229,0.0920713286394574,0.414773733487297
"A1AG1_LVPV_H(5)N(4)S(1)F(2)",12.4346423008526,0.194937854124501,0.0535783830806451,0.566971206517332
"A1AG1_LVPV_H(5)N(4)S(1)F(3)",17.5786633546865,0.119659879784414,0.0763138565266665,0.467175939426478
"A1AG1_LVPV_H(5)N(4)S(2)",11.3880194533228,0.204066826283296,0.0515016337202455,0.576276031850158
"A1AG1_LVPV_H(5)N(4)S(2)F(1)",27.3398464335309,0.0208367560049372,0.160567820402836,0.230884880063819
"A1AG1_LVPV_H(5)N(5)S(1)F(2)",-12.8932137956621,0.33289922547185,0.0302676117436412,0.706424579316967
"A1AG1_LVPV_H(5)N(5)S(2)",-0.585830716557111,0.971502608554182,4.18357498523831e-05,0.991175228385969
"A1AG1_LVPV_H(5)N(5)S(3)F(2)",-1.56758416196306,0.926642338789205,0.000277855264690966,0.978402089632373
"A1AG1_LVPV_H(6)N(5)S(1)",5.81586924672306,0.56401586220876,0.0108505023566944,0.836735288942431
"A1AG1_LVPV_H(6)N(5)S(1)F(2)",-5.25206892765585,0.690038030759184,0.0052002581130167,0.890699396759094
"A1AG1_LVPV_H(6)N(5)S(1)F(3)",-7.39672799761856,0.423489451963163,0.0207812639078618,0.774128416099475
"A1AG1_LVPV_H(6)N(5)S(1)F(4)",3.00656004285871,0.565755196750866,0.0107544626835945,0.837052841217219
"A1AG1_LVPV_H(6)N(5)S(2)",-6.60711611317565,0.575826791034769,0.0102092841125967,0.84175422227417
"A1AG1_LVPV_H(6)N(5)S(2).1",19.7857435923806,0.08233209967432,0.0941961313596081,0.406315706117751
"A1AG1_LVPV_H(6)N(5)S(2)F(1)",-11.2321106882197,0.213656442951417,0.049430321621572,0.586092771798933
"A1AG1_LVPV_H(6)N(5)S(2)F(2)",17.0351177101162,0.210981941106468,0.0499972104883076,0.583785673204089
"A1AG1_LVPV_H(6)N(5)S(2)F(4)",-12.7428257929249,0.329639630726956,0.0306720626943691,0.704074428643474
"A1AG1_LVPV_H(6)N(5)S(3)",-8.29491960624146,0.562746641716475,0.0109209395408564,0.836198970209243
"A1AG1_LVPV_H(6)N(5)S(3).1",12.6013029554046,0.306803425374806,0.0336565694828479,0.685044532977783
"A1AG1_LVPV_H(6)N(5)S(3)F(1)",-5.4687082908828,0.51440645167006,0.0138387021035167,0.816947726664123
"A1AG1_LVPV_H(6)N(5)S(3)F(1).1",6.24928386476079,0.612319386299381,0.00838347442356975,0.857906389882465
"A1AG1_LVPV_H(6)N(5)S(3)F(2)",-8.37427880178809,0.505004880769974,0.0144627427339271,0.814744821501503
"A1AG1_LVPV_H(6)N(7)S(2)F(4)",1.30100457108177,0.941556086220596,0.000176189394998536,0.981237944958505
"A1AG1_LVPV_H(7)N(5)S(1)F(1)",3.30172237508502,0.693419432519812,0.00508168673410596,0.892347650453551
"A1AG1_LVPV_H(7)N(5)S(1)F(2)",2.05509945790665,0.899532681502328,0.000522399312508663,0.970552386940294
"A1AG1_LVPV_H(7)N(5)S(2)",8.0535523141304,0.652933462084883,0.00660734576459306,0.871842188149836
"A1AG1_LVPV_H(7)N(5)S(2)F(2)",-10.4794546906147,0.524378609652431,0.013197746035422,0.822432049726959
"A1AG1_LVPV_H(7)N(5)S(3)",55.3260215908776,0.0101283487371313,0.194828257162596,0.172550977675499
"A1AG1_LVPV_H(7)N(6)S(1)F(2)",-5.80180857991901,0.611592579246742,0.00841764150008099,0.857906389882465
"A1AG1_LVPV_H(7)N(6)S(1)F(5)",-6.35230578661237,0.617207246898569,0.00815593552834695,0.860002680446748
"A1AG1_LVPV_H(7)N(6)S(2)",-4.10207202050007,0.818903777783277,0.00171699305221529,0.941170817026421
"A1AG1_LVPV_H(7)N(6)S(2)F(1)",-2.15618116428034,0.899715339617052,0.000520491926051362,0.970552386940294
"A1AG1_LVPV_H(7)N(6)S(2)F(2)",-10.9605426108016,0.436380317209711,0.0196626251094875,0.77941719050728
"A1AG1_LVPV_H(7)N(6)S(3)",8.51737913372449,0.597869266718228,0.00907921165679303,0.850518551166431
"A1AG1_LVPV_H(7)N(6)S(3)F(1)",-6.18444813073696,0.646685240472765,0.00686402788976361,0.86857692049454
"A1AG1_LVPV_H(7)N(6)S(3)F(2)",19.8393917793182,0.230041276398185,0.0461259146203815,0.60087752395007
"A1AG1_LVPV_H(7)N(6)S(4)",4.82075709272913,0.745004883506885,0.00346159066087674,0.914920478152509
"A1AG1_LVPV_H(7)N(6)S(4)F(1)",-16.7001750618891,0.107603794261011,0.0813647827162779,0.448757944747607
"A1AG1_LVPV_H(8)N(8)S(3)F(2)",34.4771973052574,0.00164247173717566,0.277314049862037,0.0842868423175022
"A1AG1_LVPV_H(8)N(8)S(4)",36.9856960400337,0.0134877645368831,0.18130942542195,0.19373473741168
"A1AG1_NEEY_H(10)N(6)",-4.76385066208972,0.696936026486605,0.00496003710555522,0.892347650453551
"A1AG1_NEEY_H(4)N(3)S(1)",20.1330371621432,0.459321595713075,0.0177893874480976,0.790394764966206
"A1AG1_NEEY_H(4)N(6)S(1)",8.31611932502722,0.39817267784378,0.0231289577302573,0.756861478232208
"A1AG1_NEEY_H(5)N(4)F(2)",38.5372705586884,0.0909565736265561,0.0894071751860718,0.422565845178065
"A1AG1_NEEY_H(5)N(4)F(3)",-4.10881795621024,0.844379887815818,0.00126235597682392,0.952076786690504
"A1AG1_NEEY_H(5)N(4)S(1)",35.6238418938009,0.107068509110483,0.0816026152589517,0.448757944747607
"A1AG1_NEEY_H(5)N(4)S(1)F(1)",-21.7816591755944,0.0339957896892431,0.13698644176488,0.282044767221556
"A1AG1_NEEY_H(5)N(4)S(1)F(2)",20.6266188635761,0.129238797560015,0.0726694387439743,0.482552670925061
"A1AG1_NEEY_H(5)N(4)S(1)F(3)",-3.48455992001036,0.80587223894493,0.00197794384558128,0.93605544797531
"A1AG1_NEEY_H(5)N(4)S(2)",18.4821548448596,0.143373751010057,0.0677858516541475,0.504351821395159
"A1AG1_NEEY_H(5)N(4)S(2)F(1)",-0.0886055649267215,0.998261606220032,1.55617592303338e-07,0.999211426968101
"A1AG1_NEEY_H(6)N(5)F(2)",2.0799342853899,0.900095377211781,0.000516534774761117,0.970682046977749
"A1AG1_NEEY_H(6)N(5)S(1)",11.2331734846982,0.551142845386384,0.0115790126754208,0.831459737398749
"A1AG1_NEEY_H(6)N(5)S(1)F(1)",-10.5984970632079,0.254488846444107,0.0416721353575182,0.631343002477678
"A1AG1_NEEY_H(6)N(5)S(1)F(2)",0.712239263332796,0.954967789417951,0.000104531460801865,0.986620294100353
"A1AG1_NEEY_H(6)N(5)S(1)F(3)",-2.80530586257081,0.881338112091539,0.00073020720265293,0.964292973396047
"A1AG1_NEEY_H(6)N(5)S(2)",5.5365178358434,0.64666221721319,0.00686498455284924,0.86857692049454
"A1AG1_NEEY_H(6)N(5)S(2)F(1)",-22.7707691722247,0.267409331740045,0.0395178181995369,0.646646540846301
"A1AG1_NEEY_H(6)N(5)S(2)F(2)",8.18364499564198,0.604998695898432,0.00873159654109743,0.854020299342705
"A1AG1_NEEY_H(6)N(5)S(2)F(3)",-1.07774323427787,0.934369340889369,0.000222283947307583,0.979528197922886
"A1AG1_NEEY_H(6)N(5)S(2)F(4)",-22.0865558597469,0.0115891305331384,0.188484939358661,0.180618745494246
"A1AG1_NEEY_H(6)N(5)S(3)",-1.47572570413919,0.92576518883412,0.000284558135720738,0.977816243628006
"A1AG1_NEEY_H(6)N(5)S(3)F(1)",-4.55280211787526,0.575399961840765,0.0102320140104686,0.84159994418698
"A1AG1_NEEY_H(6)N(5)S(3)F(2)",-18.386373569214,0.0330226989294954,0.138390440698481,0.279055027957466
"A1AG1_NEEY_H(6)N(7)S(3)",20.3528367180331,0.0909801938525017,0.0893947122142577,0.422565845178065
"A1AG1_NEEY_H(7)N(5)F(1)",2.14154743986503,0.900831134171778,0.000508917239304559,0.970729170958986
"A1AG1_NEEY_H(7)N(6)S(2)",-4.69163343512837,0.655410948514627,0.00650718244435795,0.873430805665251
"A1AG1_NEEY_H(7)N(6)S(3)",26.2951245265283,0.0412391506498204,0.127638730502651,0.308949520666542
"A1AG1_NEEY_H(7)N(6)S(3)F(2)",14.2991970574939,0.183164745372354,0.0564236540192782,0.553307428949652
"A1AG1_NEEY_H(7)N(6)S(4)",28.0044258905753,0.0699896959473562,0.102029148230193,0.37953175328154
"A1AG1_NEEY_H(7)N(6)S(4)F(1)",13.7551718276698,0.214650968764703,0.0492215818351168,0.587289516620201
"A1AG1_NEEY_H(8)N(7)",-11.8546683618538,0.645277675870562,0.00692266231067757,0.868513966490439
"A1AG1_NEEY_H(8)N(7)S(1)",0.888694702339336,0.946650196730955,0.000146772060738966,0.982126239606474
"A1AG1_NEEY_H(9)N(6)S(2)F(4)",-9.59736228484299,0.528258964376553,0.0129540226826495,0.822996565011675
"A1AG1_NEEY_H(9)N(7)F(2)",-6.29609007692264,0.529466358974619,0.0128788259938221,0.82396244029778
"A1AG1_NEEY_H(9)N(8)S(2)",-2.24296677633351,0.744975540796402,0.00346241463537688,0.914920478152509
"A1AG1_PVPI_H(11)N(7)S(1)",-9.11020737258817,0.610917750193554,0.00844944265636006,0.857906389882465
"A1AG1_PVPI_H(11)N(7)S(1)F(1)",-17.6804739706486,0.185570900211841,0.0558258685561605,0.555114198494607
"A1AG1_PVPI_H(11)N(8)F(1)",-32.2780834418743,0.0225388606971718,0.156799511775409,0.237519372795291
"A1AG1_PVPI_H(5)N(3)S(1)F(1)",25.8279538575762,0.277434645843382,0.0379305385391619,0.655935144541881
"A1AG1_PVPI_H(5)N(5)S(1)F(1)",-1.51887685143963,0.913890659619318,0.000383239394534512,0.974816703593939
"A1AG1_PVPI_H(6)N(6)F(1)",22.8774610742742,0.338902833530783,0.0295359189794087,0.710974671851563
"A1AG1_PVPI_H(6)N(6)S(1)",12.8322069650699,0.298201244235222,0.0348542682467963,0.678286938238819
"A1AG1_QDQC_H(10)N(6)",23.5857718110108,0.13181958692813,0.0717364779449814,0.487231410175726
"A1AG1_QDQC_H(11)N(7)",7.66597140054281,0.262255784768063,0.0403618897282388,0.640974462480252
"A1AG1_QDQC_H(11)N(7)F(1)",3.07470445397558,0.836047448038049,0.00140305554954031,0.946962060603207
"A1AG1_QDQC_H(11)N(7)S(1)",14.2763456285111,0.061366798300325,0.108386488598173,0.366106579780312
"A1AG1_QDQC_H(11)N(7)S(1)F(1)",11.1079930199917,0.304493707780982,0.0339740020838481,0.684870548910686
"A1AG1_QDQC_H(4)N(4)S(2)",-13.3912244166379,0.398611022910491,0.0230865125024891,0.756861478232208
"A1AG1_QDQC_H(4)N(4)S(2)F(1)",-5.64542649213405,0.679551746807339,0.00557804524985616,0.88661109130856
"A1AG1_QDQC_H(4)N(6)S(2)F(1)",55.9141396517395,0.011832889173926,0.187502458683816,0.182311895560842
"A1AG1_QDQC_H(5)N(3)S(2)F(1)",43.7093578725519,0.0726641004142579,0.10021827786266,0.384087065044097
"A1AG1_QDQC_H(5)N(4)F(2)",42.2046639496114,0.0299422725800774,0.143120766317032,0.269476744722179
"A1AG1_QDQC_H(5)N(4)F(4)",44.7896946475817,0.00110941577436414,0.294247182215191,0.0741019298178458
"A1AG1_QDQC_H(5)N(4)S(1)",58.2897023013564,0.0103953485652043,0.193605359589845,0.174447703750588
"A1AG1_QDQC_H(5)N(4)S(1)F(2)",42.0062231656795,0.0185489453226581,0.166137041437238,0.222117032148805
"A1AG1_QDQC_H(5)N(4)S(1)F(3)",-18.8939819451951,0.16712765912268,0.0606439661260845,0.533591190886372
"A1AG1_QDQC_H(5)N(4)S(2)",47.7355617980269,0.00264643418316202,0.256301063057441,0.103112366292849
"A1AG1_QDQC_H(5)N(4)S(2)F(1)",-33.424551429855,0.00681964667993645,0.213281604909597,0.148367716419464
"A1AG1_QDQC_H(5)N(4)S(2)F(3)",12.1038282944245,0.362264111798424,0.0268425631668513,0.72833606423687
"A1AG1_QDQC_H(5)N(4)S(3)F(2)",-8.90701835271665,0.635784543574493,0.00732599802700332,0.864699857582891
"A1AG1_QDQC_H(5)N(5)S(1)F(2)",9.2143755488983,0.63092699451315,0.00753775603541507,0.861434390951115
"A1AG1_QDQC_H(5)N(5)S(3)F(2)",1.04146728171816,0.950111216434087,0.000128323489591396,0.984260954887897
"A1AG1_QDQC_H(5)N(6)S(3)F(1)",17.4352369144865,0.395425013797116,0.023396519808995,0.755310239699621
"A1AG1_QDQC_H(5)N(7)S(2)F(3)",51.4034109135592,0.0515215580410113,0.116854301661617,0.336703991236584
"A1AG1_QDQC_H(6)N(4)S(1)F(2)",51.7997574854901,0.0258911532966203,0.150130364588744,0.255017227484664
"A1AG1_QDQC_H(6)N(4)S(2)",13.0208555883655,0.577291599712656,0.0101315281612527,0.842901822203628
"A1AG1_QDQC_H(6)N(5)F(2)",64.2519616227378,0.0138579267967955,0.180025447666958,0.19373473741168
"A1AG1_QDQC_H(6)N(5)F(3)",-17.2443445708481,0.539182382975996,0.0122845841863818,0.828260481150542
"A1AG1_QDQC_H(6)N(5)F(6)",-37.2559083899114,0.0892585212286661,0.0903120007768098,0.421076073240165
"A1AG1_QDQC_H(6)N(5)S(1)",73.5500833427874,0.000943053301052637,0.301164240419416,0.0717713597593566
"A1AG1_QDQC_H(6)N(5)S(1)F(1)",0.977752372202318,0.977903904767204,2.51477049272269e-05,0.99204909143211
"A1AG1_QDQC_H(6)N(5)S(1)F(2)",0.804232164119352,0.951652658434624,0.000120507125831996,0.984514217107569
"A1AG1_QDQC_H(6)N(5)S(1)F(3)",2.74073461370336,0.909340018562017,0.000424987254663586,0.973105908993319
"A1AG1_QDQC_H(6)N(5)S(2)",45.4576726033054,0.024388587689442,0.153008089670436,0.247294402402824
"A1AG1_QDQC_H(6)N(5)S(2)F(1)",11.5827718248404,0.312557308209367,0.0328786633570036,0.688607933479065
"A1AG1_QDQC_H(6)N(5)S(2)F(2)",18.4556920717518,0.157979780632427,0.0632554647207945,0.520986611991578
"A1AG1_QDQC_H(6)N(5)S(2)F(3)",-6.85174988511536,0.565942158615599,0.0107441727606379,0.837052841217219
"A1AG1_QDQC_H(6)N(5)S(2)F(4)",-3.99672940348728,0.772657674823584,0.00273238691119919,0.922409529477882
"A1AG1_QDQC_H(6)N(5)S(3)",35.5521886616558,0.0793653357895847,0.0959636415889104,0.403091928358725
"A1AG1_QDQC_H(6)N(5)S(3)F(1)",0.571703926841907,0.957102353558903,9.48476940098222e-05,0.988097817413117
"A1AG1_QDQC_H(6)N(5)S(3)F(2)",4.26625962634423,0.775140645889784,0.00267146831448014,0.922409529477882
"A1AG1_QDQC_H(6)N(5)S(3)F(3)",28.4948598023207,0.173382928976169,0.0589467771946419,0.543257904044466
"A1AG1_QDQC_H(6)N(6)F(4)",15.4156940333927,0.628618976341201,0.00763966246561703,0.861185265078664
"A1AG1_QDQC_H(6)N(6)S(1)",-10.2914554059311,0.271475887061418,0.038865450246743,0.64991525933729
"A1AG1_QDQC_H(6)N(6)S(1)F(2)",-2.50731681198301,0.847061551954319,0.00121871251047462,0.952731025084259
"A1AG1_QDQC_H(6)N(6)S(1)F(3)",14.5580829329768,0.44026197339437,0.0193353360654799,0.781306253870367
"A1AG1_QDQC_H(6)N(6)S(2)",12.8012685345772,0.369630752937667,0.0260407840132078,0.733888812645304
"A1AG1_QDQC_H(6)N(6)S(2)F(1)",2.07404819479765,0.942268301085028,0.000171914267042358,0.981237944958505
"A1AG1_QDQC_H(6)N(6)S(2)F(2)",9.37360306178692,0.663247821135896,0.00619630482591756,0.878547603058399
"A1AG1_QDQC_H(6)N(6)S(2)F(4)",17.8649143953226,0.356076517471539,0.027533095875855,0.722802694414006
"A1AG1_QDQC_H(6)N(6)S(3)",38.60685416264,0.0139353840565763,0.179760988266952,0.194172503675739
"A1AG1_QDQC_H(6)N(8)S(1)",-2.85224012999288,0.852311421621984,0.00113557030604197,0.955133545189164
"A1AG1_QDQC_H(7)N(4)S(2)F(2)",-14.9082194560707,0.339267381434871,0.029492032108181,0.710974671851563
